상권_코드_명,상권_코드,기준_년_코드,기준_분기_코드,점포_수,유사_업종_점포_수,개업_율,폐업_율,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,집객시설_수,교통_인프라,총 상주인구 수,총_직장_인구_수,총_생활인구_수,월_평균_소득_금액,경영_위기_비율
서촌(경복궁역),2120002,2022,2,569,593,0.0263620386643233,0.0175746924428822,23771601448,9373333378,13514392295,14807281037,166777558,5026783877,6152247953,4927969496,6214823910,5833032090,44,12,1702,2008.0,940791,3561029.0,0.0638297872340425
서촌(경복궁역),2120002,2022,3,578,603,0.0294117647058823,0.0121107266435986,21095968837,7850114692,11425396297,14211817336,159451645,4699722040,5935051463,4775051648,4117634578,5950302245,44,12,1702,2008.0,846173,3561029.0,0.1020408163265306
서촌(경복궁역),2120002,2022,4,585,609,0.0307692307692307,0.0119658119658119,20793217577,9324857425,11978271347,14081111790,263972340,5182125849,6013428027,5085042244,4662385968,4852423873,44,12,1702,2008.0,892730,3561029.0,0.14
석촌역(석촌호수),2120228,2022,1,804,889,0.017412935323383,0.0186567164179104,26168460859,7993505850,14478323851,17643085647,87502294,4717900323,8569352515,6818276214,6687308767,5241069385,81,12,4191,4494.0,1715045,3187102.0,0.2083333333333333
석촌역(석촌호수),2120228,2022,2,808,891,0.0173267326732673,0.0123762376237623,27995896620,9495523966,15612139100,19651991663,109229919,5603231478,9431482301,7306256606,6930071380,5883859088,81,12,4191,4494.0,1730386,3187102.0,0.3043478260869565
석촌역(석촌호수),2120228,2022,3,813,896,0.034440344403444,0.025830258302583,31596407643,8661094962,16706870214,21226612618,153510454,5646569420,9413728245,9028582420,7997443250,5693649037,81,12,4191,4494.0,1571858,3187102.0,0.3478260869565217
석촌역(석촌호수),2120228,2022,4,813,896,0.022140221402214,0.020910209102091,33371127286,11804861825,18378989701,24045806373,207685420,6921950994,10519550071,9333551871,8946756596,6495301136,81,12,4191,4494.0,1652411,3187102.0,0.3043478260869565
선릉역,2120210,2022,1,2493,2691,0.0180505415162454,0.01764941837144,94652539322,19881772671,48079522748,51868673813,660810293,16220669393,25713228103,22641452600,20337463286,14374572863,150,11,4780,48780.0,4654833,3481614.0,0.2100840336134453
선릉역,2120210,2022,2,2483,2676,0.022150624244865,0.0209424083769633,106672126065,22839910329,55018322997,55355146124,752869512,17991834271,29838852441,26184929856,20273946710,15331036308,150,11,4780,48780.0,4982187,3481614.0,0.2265625
선릉역,2120210,2022,3,2486,2673,0.0197103781174577,0.0221238938053097,105449501285,21900311391,56292064835,53235227488,919413527,18750458368,29212306499,27266720139,20799782187,12578611636,150,11,4780,48780.0,4970170,3481614.0,0.1780821917808219
선릉역,2120210,2022,4,2484,2673,0.0225442834138486,0.0193236714975845,108281271256,23054349576,58032107563,52950855203,900476463,18598907891,28495762639,28705306736,21508847136,12773661916,150,11,4780,48780.0,5003720,3481614.0,0.16875
선유도역 골목형상점가,2130241,2022,1,247,273,0.0283400809716599,0.0242914979757085,10873059191,2966095815,6159617715,5252086483,27711252,1337020739,2244668844,2400721064,2815651101,2585931202,14,1,1456,500.0,314256,3524673.0,0.238095238095238
선유도역 골목형상점가,2130241,2022,2,247,272,0.0283400809716599,0.0323886639676113,14154162690,2819661078,7984243043,6383443832,29919588,1077653129,2317874437,3841463492,2894736799,4206039427,14,1,1456,500.0,319000,3524673.0,0.0
선유도역 골목형상점가,2130241,2022,3,241,268,0.0248962655601659,0.0414937759336099,11761774014,2764292534,6701995018,4991864233,33682950,1161974648,2416082268,2669954821,2798052555,2614111997,14,1,1456,500.0,301244,3524673.0,0.0666666666666666
선유도역 골목형상점가,2130241,2022,4,241,269,0.0207468879668049,0.0124481327800829,12009543099,2810606511,6918582277,4555721930,43007599,987078403,2362475498,3110850303,2792318835,2178573571,14,1,1456,500.0,309729,3524673.0,0.1333333333333333
성수동카페거리,2110131,2022,1,426,446,0.0305164319248826,0.0093896713615023,24484043838,7902155764,13406334959,14970852665,196043645,7397187170,6627052239,6481741729,5413611852,2261550987,5,3,2617,4798.0,725666,2619989.0,0.2666666666666666
성수동카페거리,2110131,2022,2,424,444,0.0471698113207547,0.0471698113207547,28590837532,8909921895,14877487570,18850246398,136490143,7097054501,8009557539,8428847554,6495198393,3560585843,5,3,2617,4798.0,722932,2619989.0,0.3529411764705882
성수동카페거리,2110131,2022,3,424,444,0.0306603773584905,0.0306603773584905,27193935070,8324077069,15080046523,16442119637,240149505,8285079299,6117974897,7209297937,5704704220,3965336394,5,3,2617,4798.0,744627,2619989.0,0.1428571428571428
성수동카페거리,2110131,2022,4,436,456,0.055045871559633,0.0298165137614678,43977795775,12569979496,21133286826,28010477517,299361568,12382698563,11513542290,10581786173,11176877435,3189498325,5,3,2617,4798.0,777187,2619989.0,0.3809523809523809
성수역,2120052,2022,1,1128,1228,0.0230496453900709,0.0159574468085106,43835057625,8953007537,25339171169,20107217500,240134641,8862811325,11330531623,10838062737,8483473543,5691374793,60,10,1062,11387.0,1140662,2497599.0,0.074074074074074
성수역,2120052,2022,2,1146,1243,0.0392670157068062,0.019197207678883,61355652111,11654365123,29119261098,34757346881,361863360,12096548727,14515382250,10779168913,13868018257,12255626488,60,10,1062,11387.0,1215898,2497599.0,0.0416666666666666
성수역,2120052,2022,3,1145,1246,0.0314410480349345,0.0270742358078602,61887251609,12076785397,29616136340,34145935931,413360011,13064436639,13350045335,10418053979,14332755993,12183420269,60,10,1062,11387.0,1203107,2497599.0,0.1739130434782608
성수역,2120052,2022,4,1152,1245,0.0329861111111111,0.0321180555555555,65560903606,14312310437,31460342412,37748230800,445558253,13723619874,15446230391,12445402416,13804492787,13343269490,60,10,1062,11387.0,1229634,2497599.0,0.0454545454545454
성신여대,2120072,2022,1,1098,1264,0.0273224043715847,0.0182149362477231,28841156126,12205888819,17293721732,22881605205,1269535838,12257323273,8144953391,7640359252,7357904055,3505251118,94,11,3093,1048.0,2506973,2807496.0,0.1677419354838709
성신여대,2120072,2022,2,1103,1266,0.0389845874886672,0.0308250226654578,36796212381,16302019956,22464056565,29625431947,1566653936,15762562331,10363760489,10770693627,9508122616,4117695515,94,11,3093,1048.0,2734003,2807496.0,0.1987577639751552
성신여대,2120072,2022,3,1107,1272,0.031616982836495,0.025293586269196,36184094102,14708534990,21624084887,28230673227,1585855858,15323681602,10006977670,10228859805,8663927832,4045455345,94,11,3093,1048.0,2194382,2807496.0,0.21875
성신여대,2120072,2022,4,1119,1278,0.0366398570151921,0.0312779267202859,35767711646,16418278150,22240452704,28484706375,1959036980,15676401057,9504266476,10414905350,9132423845,4038125369,94,11,3093,1048.0,2254928,2807496.0,0.1941176470588235
송파나루역 1번(송리단길),2111013,2022,1,505,532,0.0396039603960396,0.0217821782178217,7939056784,4293963506,5976931544,5226293763,77478887,3326912532,3475134007,1911045666,1436036044,976618166,8,2,8690,2234.0,2318267,3194188.0,0.0909090909090909
송파나루역 1번(송리단길),2111013,2022,2,512,537,0.03125,0.015625,11041822107,6339552645,8132417834,7916471583,107401720,4509549824,4944277971,2824813396,2257339855,1405506656,8,2,8690,2234.0,2420410,3194188.0,0.0
송파나루역 1번(송리단길),2111013,2022,3,511,536,0.0391389432485322,0.0371819960861056,9989937775,5245011108,7191715406,6685135414,112755243,4107207669,4132414442,2365509758,1891253193,1267710533,8,2,8690,2234.0,2484421,3194188.0,0.0
송파나루역 1번(송리단길),2111013,2022,4,514,540,0.036964980544747,0.0291828793774319,9287770558,5848572500,7142060968,6522285264,146282784,4273030911,4097273687,2111784049,1820064677,1215910120,8,2,8690,2234.0,2368874,3194188.0,0.0476190476190476
수서역,2120224,2022,1,604,695,0.009933774834437,0.0082781456953642,39834251890,5924009155,22326140439,20474520374,138930223,3901759412,8529634482,10389690684,9804540630,10036105382,40,8,594,12418.0,206519,3868336.0,0.0416666666666666
수서역,2120224,2022,2,611,705,0.0310965630114566,0.0130932896890343,42103183137,6520894590,23693956477,21825210816,178783078,3800455744,10278438822,10749150923,9957787775,10554550951,40,8,594,12418.0,222273,3868336.0,0.0833333333333333
수서역,2120224,2022,3,611,702,0.0147299509001636,0.0147299509001636,40582519073,6398932284,21536322896,21633050556,215387497,4313686624,9645293693,9587677920,9813961901,9593365822,40,8,594,12418.0,193657,3868336.0,0.0714285714285714
수서역,2120224,2022,4,612,706,0.022875816993464,0.0196078431372549,42215660683,7149196409,22219124679,23245054204,265102725,4709087506,9372167447,10859077269,10342525375,9916218568,40,8,594,12418.0,194441,3868336.0,0.0
수유역,2120076,2022,1,1527,1714,0.0255402750491159,0.0183366077275704,69675001648,23205953728,48972730734,41911377348,905164443,17831379074,18793838822,20337565747,17775432883,15240727113,189,30,5568,1930.0,2968387,2454598.0,0.1376811594202898
수유역,2120076,2022,2,1548,1737,0.0406976744186046,0.0193798449612403,82508513541,29174774167,58243389816,51277034957,904613558,21978421599,23245139074,24268355042,21532584956,17591310564,189,30,5568,1930.0,3168964,2454598.0,0.1605839416058394
수유역,2120076,2022,3,1551,1739,0.031592520954223,0.0296582849774339,83842924784,29090218752,60420806146,50819883865,935289500,22956659177,23043689683,25157269125,21395841767,17751940751,189,30,5568,1930.0,3121983,2454598.0,0.2127659574468085
수유역,2120076,2022,4,1558,1748,0.0391527599486521,0.0308087291399229,81506820448,32263680552,58775189600,52233631833,1055196246,22935251760,22741532897,24881117019,22099003068,17296720442,189,30,5568,1930.0,3117882,2454598.0,0.1585365853658536
신논현역,2120187,2022,1,1982,2138,0.0262361251261352,0.0221997981836528,90959972148,27560514675,49909802346,58654308282,469287677,25254634988,29468218650,21195996558,20630116967,11545855777,154,13,5512,13076.0,2767171,3167104.0,0.1927083333333333
신논현역,2120187,2022,2,1987,2140,0.0286864620030196,0.019124308002013,105188991259,33073618676,59063364414,67532765127,613442593,31098402175,37223531860,25060367473,20250775521,12349609911,154,13,5512,13076.0,3117290,3167104.0,0.2153846153846154
신논현역,2120187,2022,3,1983,2129,0.0277357539082198,0.0317700453857791,119394067183,37912640874,66815270301,78202679575,733939325,32996652227,39324689178,33454337156,23957099961,14551231999,154,13,5512,13076.0,3104349,3167104.0,0.1958762886597938
신논현역,2120187,2022,4,1993,2143,0.0265930757651781,0.0185649774209734,109424780710,34646953784,65014115231,66224792242,789799175,30228221120,35542582724,28601675391,22875101263,13201527785,154,13,5512,13076.0,3146024,3167104.0,0.2094240837696335
"신림역 5번(신림동주민센터, 신림동별빛거리)",2110869,2022,1,315,349,0.0253968253968253,0.019047619047619,6055389434,2904985547,5366849672,3411352088,25751459,3030067801,2926724209,1104426624,1024565688,666665975,13,0,11367,1026.0,3714572,2370583.0,0.1904761904761904
"신림역 5번(신림동주민센터, 신림동별빛거리)",2110869,2022,2,316,349,0.0189873417721519,0.0189873417721519,7578828531,3607746663,6767683259,4218045145,37914225,3986536448,3580174792,1427482003,1179921347,773699597,13,0,11367,1026.0,3950733,2370583.0,0.15
"신림역 5번(신림동주민센터, 신림동별빛거리)",2110869,2022,3,318,351,0.0345911949685534,0.0283018867924528,7560976591,3527768230,6631456399,4233452635,56486219,3861488372,3389657666,1533946032,1248143836,775186906,13,0,11367,1026.0,3925549,2370583.0,0.3181818181818182
"신림역 5번(신림동주민센터, 신림동별빛거리)",2110869,2022,4,315,347,0.0285714285714285,0.0412698412698412,7543376958,3900955141,6675650630,4623511448,58742991,3961422493,3510908714,1490470734,1327106546,950510599,13,0,11367,1026.0,3595168,2370583.0,0.25
신림역(신림),2120157,2022,1,1202,1345,0.021630615640599,0.0232945091514143,44954658486,17695890031,32344286969,29728580096,582574657,17757899373,17413944366,9188683512,9265223625,7864541531,147,10,8255,593.0,3220459,2473297.0,0.1298701298701298
신림역(신림),2120157,2022,2,1188,1331,0.0143097643097643,0.0168350168350168,50300881578,21032854076,36781385016,33753985181,545494210,19846552244,19577340901,10758027457,10398735866,9409219524,147,10,8255,593.0,3338794,2473297.0,0.1842105263157894
신림역(신림),2120157,2022,3,1171,1312,0.0213492741246797,0.0384286934244235,51419533770,19913374491,37451863898,32839795097,632904262,20203715389,19770352508,10972011278,9931602206,8781073351,147,10,8255,593.0,3272626,2473297.0,0.1857142857142857
신림역(신림),2120157,2022,4,1170,1307,0.0247863247863247,0.029059829059829,49704473908,21861168423,37453100784,32858337950,703672281,20093187822,19237376933,11155496032,10321569049,8800136609,147,10,8255,593.0,3185310,2473297.0,0.2318840579710145
신사역,2120178,2022,1,1696,1794,0.0194575471698113,0.0117924528301886,104560411264,23523269838,46209033250,72928450304,474746639,25740977326,29159957800,23971456550,26400388619,13389956608,167,9,3521,10933.0,2883635,3039614.0,0.1968503937007874
신사역,2120178,2022,2,1715,1812,0.0314868804664723,0.0134110787172011,105746017460,24610378328,48858721694,70194602000,683871356,27355987987,32114789326,23780596419,21779075858,13339002715,167,9,3521,10933.0,3194749,3039614.0,0.2313432835820895
신사역,2120178,2022,3,1720,1818,0.0273255813953488,0.0238372093023255,109075374386,24235679421,50711657894,69688567943,889321421,28145771795,31205119936,24740425392,22799504631,12620082696,167,9,3521,10933.0,3125236,3039614.0,0.2083333333333333
신사역,2120178,2022,4,1734,1832,0.0271049596309111,0.0190311418685121,102343668149,27150584546,48806467551,67258783890,866458242,26284034826,29499702873,24964507142,22515615222,11934933123,167,9,3521,10933.0,2981942,3039614.0,0.1917808219178082
신용산역(용산역),2120041,2022,1,1546,1702,0.0245795601552393,0.0097024579560155,66412358095,25549800108,36548045252,29282115667,420936566,11660045072,20331701167,14800285791,11987980887,6629211432,90,19,7181,16270.0,1338658,4862638.0,0.0465116279069767
신용산역(용산역),2120041,2022,2,1566,1722,0.0344827586206896,0.0159642401021711,72413460855,27430836525,41863501877,34748372700,472838501,14994345576,22129456841,17693134335,12425705224,8896394084,90,19,7181,16270.0,1376102,4862638.0,0.1956521739130435
신용산역(용산역),2120041,2022,3,1560,1712,0.0198717948717948,0.0262820512820512,69724013709,28373224798,46254975194,35841533639,711048081,17738889586,24081994028,19421745520,12051087460,8091744161,90,19,7181,16270.0,1521209,4862638.0,0.1372549019607843
신용산역(용산역),2120041,2022,4,1570,1724,0.0261146496815286,0.0229299363057324,69391790449,26680563283,37373167475,32322462551,617133951,15015953347,21028362661,14318170746,11489535626,7226473707,90,19,7181,16270.0,1550519,4862638.0,0.18
신정2동주민센터,2110625,2022,1,345,386,0.0405797101449275,0.008695652173913,10436409937,2560528791,6359123634,6106838390,54073566,404734770,1195414711,5555597035,3629295840,1626846103,24,11,3327,726.0,717731,4726243.0,0.0526315789473684
신정2동주민센터,2110625,2022,2,348,388,0.0316091954022988,0.0229885057471264,11338276237,3372893959,7016389697,7022753016,72026025,384663059,1524324401,6420428912,3926475284,1711225030,24,11,3327,726.0,802359,4726243.0,0.2083333333333333
신정2동주민센터,2110625,2022,3,350,390,0.0228571428571428,0.0171428571428571,11661784393,2934450041,6752143756,7165420463,61351781,434302372,1522098779,6272422704,3669825665,1957562919,24,11,3327,726.0,1117158,4726243.0,0.3043478260869565
신정2동주민센터,2110625,2022,4,349,389,0.0229226361031518,0.0229226361031518,11814614766,3841782919,7567511795,7227162561,81155994,401988076,1636364891,6543216919,4108723981,2023224510,24,11,3327,726.0,1114228,4726243.0,0.4285714285714285
"신촌역(신촌역, 신촌로터리)",2120094,2022,1,1905,2165,0.0204724409448818,0.0141732283464566,67570197100,20102474012,41972576666,43064208195,1023294335,24314355314,16947335684,13467690047,15430609323,13853658086,201,28,3801,5355.0,4663704,3071531.0,0.170886075949367
"신촌역(신촌역, 신촌로터리)",2120094,2022,2,1916,2175,0.0323590814196242,0.0213987473903966,78496268895,25444385036,48317615123,52380960708,1538663369,31486030548,19673493803,16033880105,17000022212,14966485811,201,28,3801,5355.0,5441526,3071531.0,0.21875
"신촌역(신촌역, 신촌로터리)",2120094,2022,3,1895,2151,0.0300791556728232,0.0411609498680738,82894686138,24317837426,50503278145,53266008304,1528050916,33193579325,19762886535,16591284528,18128357221,14565113297,201,28,3801,5355.0,5506095,3071531.0,0.2317073170731707
"신촌역(신촌역, 신촌로터리)",2120094,2022,4,1908,2163,0.0330188679245283,0.0288259958071278,82088074038,27640565560,53021747017,52711476020,1835974567,33671867246,20569218343,16227986201,18041543892,15386609110,201,28,3801,5355.0,5621692,3071531.0,0.2372881355932203
안암역 3번,2110313,2022,1,254,312,0.0236220472440944,0.0236220472440944,7482976596,2308627488,5745614720,3373515361,235186071,3632443751,1670670642,1247456595,1601043471,732329560,23,6,1359,2079.0,962070,2968099.0,0.238095238095238
안암역 3번,2110313,2022,2,261,319,0.0421455938697318,0.0114942528735632,10214659789,3062998381,7923165365,4455279126,473956038,5254153690,2265104929,1753461852,1850080172,781687795,23,6,1359,2079.0,1260673,2968099.0,0.2631578947368421
안암역 3번,2110313,2022,3,255,312,0.0352941176470588,0.0588235294117647,9191206940,2607127313,6902742184,3904319596,230698756,4458314127,2090970130,1547710496,1757815598,721552667,23,6,1359,2079.0,1114341,2968099.0,0.3888888888888889
안암역 3번,2110313,2022,4,254,313,0.0393700787401574,0.0354330708661417,9816009482,3246047451,7721338528,4260756896,413835002,4995016556,2056766571,1711822390,1973644549,831010360,23,6,1359,2079.0,1388903,2968099.0,0.15
압구정로데오역(압구정로데오),2120202,2022,1,1534,1615,0.0215123859191655,0.0176010430247718,89024157342,44775280299,54105431868,68147952117,770383212,29534914453,44720104152,21241390858,16415897440,9570577476,77,4,1843,11735.0,1952805,4378212.0,0.1027397260273972
압구정로데오역(압구정로데오),2120202,2022,2,1543,1623,0.0239792611795204,0.0168502916396629,116446973303,49633116035,61979953696,76763903716,778143443,34130461637,50194417282,25091700106,18186273165,10362861776,77,4,1843,11735.0,2283012,4378212.0,0.1027397260273972
압구정로데오역(압구정로데오),2120202,2022,3,1552,1630,0.032860824742268,0.0283505154639175,114441288145,45248326775,58615391855,70949655780,875374601,32191657882,47238345293,22961962246,16697061487,9600646142,77,4,1843,11735.0,2263370,4378212.0,0.1379310344827586
압구정로데오역(압구정로데오),2120202,2022,4,1551,1627,0.0277240490006447,0.0264345583494519,105679554567,47951727600,56443124701,71709288121,870779308,31716005220,45264008771,23381761782,16568379604,10351478176,77,4,1843,11735.0,2211624,4378212.0,0.1225806451612903
압구정역,2120188,2022,1,1530,1681,0.0248366013071895,0.0130718954248366,125830994079,32318492931,60763957495,92219040872,856833452,24046380537,32110679458,43385315596,35107903392,17475009133,213,7,1129,8579.0,1913075,3837465.0,0.1282051282051282
압구정역,2120188,2022,2,1535,1683,0.0247557003257328,0.0175895765472312,120491796071,30450717120,59826339628,85063398231,1007884740,22725760416,32580658305,42390531076,29329129846,16856212539,213,7,1129,8579.0,2015293,3837465.0,0.1842105263157894
압구정역,2120188,2022,3,1531,1677,0.0195950359242325,0.0215545395166557,120825126465,26407901015,57844868953,82950972336,1515486096,21924378646,30332447690,42431463076,28244983277,16347082537,213,7,1129,8579.0,1928782,3837465.0,0.1282051282051282
압구정역,2120188,2022,4,1528,1671,0.0170157068062827,0.0196335078534031,111527251971,28150430854,55699192183,76961737346,1164070829,18380837367,27862334231,41131033147,26760060950,17362302087,213,7,1129,8579.0,1934870,3837465.0,0.3076923076923077
양재역,2120179,2022,1,1431,1584,0.0167714884696016,0.0118798043326345,62411791751,10073443157,37375874564,22091179327,165385256,5922658213,10994016257,10904591122,20744231512,10736171540,122,17,4990,21445.0,2267172,4712713.0,0.1034482758620689
양재역,2120179,2022,2,1433,1585,0.0181437543614794,0.0125610607117934,73743603287,11809525620,43158707954,25641160781,196414412,6477929725,12404456635,15873916589,22256655027,11590496351,122,17,4990,21445.0,2390019,4712713.0,0.2166666666666666
양재역,2120179,2022,3,1429,1580,0.020293911826452,0.0237928621413575,74805406645,10887366303,42184731276,25791334902,235103156,6828605729,12372157584,14026152094,22229717286,12284607056,122,17,4990,21445.0,2293055,4712713.0,0.2950819672131147
양재역,2120179,2022,4,1426,1577,0.0196353436185133,0.0189340813464235,80852570981,12222839298,45179033924,26170138156,222540712,6757755012,12455055225,15670736224,22733047831,13511130338,122,17,4990,21445.0,2244561,4712713.0,0.2372881355932203
양천향교역 7번,2110648,2022,1,232,276,0.0862068965517241,0.0129310344827586,7642178829,1648715835,4110106858,4627204057,21104302,2813211509,2626331066,1145766000,1455073530,675824507,21,8,3992,13.0,81230,3402010.0,0.0666666666666666
양천향교역 7번,2110648,2022,2,238,281,0.0630252100840336,0.0378151260504201,10765713834,2696520988,6669435921,6151315411,29510481,2583005505,5056850589,2731537731,1910862005,508985016,21,8,3992,13.0,85270,3402010.0,0.4615384615384615
양천향교역 7번,2110648,2022,3,241,283,0.0663900414937759,0.0539419087136929,9779575006,1803716802,4276698706,6196804652,21876341,3060387008,3795051983,2158825430,963374707,473987892,21,8,3992,13.0,81544,3402010.0,0.3125
양천향교역 7번,2110648,2022,4,248,292,0.064516129032258,0.0282258064516129,12791660633,3404769473,6941540608,8155892176,33705781,3427711924,6934654812,2274095635,1579655748,847608875,21,8,3992,13.0,85452,3402010.0,0.2631578947368421
어린이대공원역,2120054,2022,1,579,649,0.0587219343696027,0.0224525043177892,13561803022,4710998671,9379037222,7369422689,117787150,5541135765,3376270592,2443478585,3158567105,2111220710,38,7,3857,1243.0,1418452,3060187.0,0.2666666666666666
어린이대공원역,2120054,2022,2,586,654,0.0426621160409556,0.0273037542662116,16238187128,5868208931,11209661657,8836366559,268291900,7135025442,4112733798,2858806627,3482387164,2188783269,38,7,3857,1243.0,1490922,3060187.0,0.15
어린이대공원역,2120054,2022,3,592,656,0.0422297297297297,0.0371621621621621,16784270936,5517372552,10959085523,9448136602,237018140,6598329483,4126908786,3599859272,3538987047,2306119398,38,7,3857,1243.0,1402274,3060187.0,0.238095238095238
어린이대공원역,2120054,2022,4,601,662,0.0415973377703826,0.0299500831946755,16819498448,6136046050,11505117948,9127574040,312408394,7147044613,3862502983,2963655297,3799971849,2547108843,38,7,3857,1243.0,1447467,3060187.0,0.0588235294117647
언주역(차병원),2120194,2022,1,780,833,0.0217948717948717,0.0205128205128205,28819299811,8866321010,18262582552,15574027419,29823003,5852731160,10934059973,7972471240,5981021373,3066503214,67,8,2599,12628.0,1673923,3258234.0,0.1666666666666666
언주역(차병원),2120194,2022,2,802,857,0.0523690773067331,0.0211970074812967,23803322831,4765788316,12280862319,11741600811,27583140,3614659987,7512112635,6114587171,4453707004,2299813207,67,8,2599,12628.0,1722701,3258234.0,0.2777777777777778
언주역(차병원),2120194,2022,3,811,865,0.0369913686806411,0.0271270036991368,24523731425,5699942781,13983202972,11642761149,40532990,4574140049,7963603628,6100556407,4326826883,2620305758,67,8,2599,12628.0,1687042,3258234.0,0.1666666666666666
언주역(차병원),2120194,2022,4,813,863,0.022140221402214,0.02460024600246,31263264525,13970053845,23871076545,16018534023,140204885,8141949496,14331708650,9483242379,4694549184,3098024813,67,8,2599,12628.0,1738459,3258234.0,0.2777777777777778
여의도역(여의도),2120149,2022,1,2253,2512,0.0244118952507767,0.0159786950732356,127194925004,22328804794,59789851534,45099379045,330293842,17120773055,32920052041,25252472880,18801537988,10464100785,161,18,2805,69255.0,1488872,5980022.0,0.1216216216216216
여의도역(여의도),2120149,2022,2,2268,2527,0.0255731922398589,0.0123456790123456,163564559495,27379117369,72773038428,58175033490,461952563,21348315180,40450501897,33403780857,23520815973,11762705430,161,18,2805,69255.0,1688780,5980022.0,0.1320754716981132
여의도역(여의도),2120149,2022,3,2266,2521,0.027802294792586,0.029126213592233,164061240480,25376645552,72304181279,58745215568,465117748,22674144464,39383776685,33323586328,23459409271,11743362339,161,18,2805,69255.0,1665315,5980022.0,0.1573033707865168
여의도역(여의도),2120149,2022,4,2271,2525,0.0250990752972258,0.0215763980625275,175905622849,28866082435,75597643688,60790008934,575332824,22603252682,38953676147,35577204131,25314518534,13363668311,161,18,2805,69255.0,1696105,5980022.0,0.1176470588235294
역삼역,2120197,2022,1,3069,3309,0.0211795373085695,0.0198761811665037,121698351559,19449186339,62011624336,47633948913,288404070,19619614927,31784626700,26296778852,19738702158,11916485934,172,8,6012,58694.0,3369883,3471236.0,0.1089743589743589
역삼역,2120197,2022,2,3060,3305,0.0202614379084967,0.0196078431372549,137492968030,21811743700,71612629932,52467546065,268313647,22424402576,38159037970,28399231850,21715836372,13113353571,172,8,6012,58694.0,3744159,3471236.0,0.0903225806451612
역삼역,2120197,2022,3,3076,3316,0.0295838751625487,0.0234070221066319,142664229602,20131369304,72289304649,52749339670,384748450,23108765023,37051815248,28010779227,24162511217,12320025182,172,8,6012,58694.0,3655313,3471236.0,0.1578947368421052
역삼역,2120197,2022,4,3087,3323,0.0281827016520894,0.0239714933592484,141724079269,22039929296,70118095493,52638639219,329567845,24287781256,36253067687,27556775945,21008932340,13320609603,172,8,6012,58694.0,3703285,3471236.0,0.1592356687898089
연남동(홍대),2120104,2022,1,1979,2077,0.0308236483072258,0.0257705912076806,51357257319,18927533778,36417359280,30310235138,860461257,20030423492,14701760607,14971245805,12718307357,3445395898,66,20,7337,5955.0,3961968,2969151.0,0.154727793696275
연남동(홍대),2120104,2022,2,2017,2112,0.0480912245909767,0.0262766484878532,49003502936,23618008462,30045436296,36792968352,777877401,23708760221,19257050916,11074285390,8329577618,3690815536,66,20,7337,5955.0,4160138,2969151.0,0.2259887005649717
연남동(홍대),2120104,2022,3,2058,2148,0.0510204081632653,0.0330417881438289,47315373365,22220705248,28605283503,35780475555,978950688,24150096529,17728131542,9774339599,8350184160,3404056552,66,20,7337,5955.0,4097114,2969151.0,0.2067183462532299
연남동(홍대),2120104,2022,4,2064,2151,0.0363372093023255,0.0334302325581395,49573054266,25109396513,31351061802,37380941630,1112042557,25381404741,18443161507,10303615783,9501021602,3990757226,66,20,7337,5955.0,4119433,2969151.0,0.193069306930693
연신내상점가(연빛거리),2130167,2022,1,645,747,0.027906976744186,0.0248062015503875,20804889528,8172733363,14976714459,13528714263,845728748,6978023030,5231573723,4675688605,6137477971,4636936642,40,8,1497,636.0,1549507,2438217.0,0.1395348837209302
연신내상점가(연빛거리),2130167,2022,2,658,756,0.0486322188449848,0.0303951367781155,25659505397,10760022391,19018539132,17029008554,838347738,9428837935,7540395309,6060386847,7184224127,4995355720,40,8,1497,636.0,1709724,2438217.0,0.0941176470588235
연신내상점가(연빛거리),2130167,2022,3,636,734,0.0330188679245283,0.0660377358490566,26155846108,10700330120,19243676891,17328591742,917481281,9657076032,7738774690,6458834910,6567285165,5232816555,40,8,1497,636.0,1652112,2438217.0,0.0697674418604651
연신내상점가(연빛거리),2130167,2022,4,636,733,0.0345911949685534,0.0361635220125786,25535247467,11577754597,18847809516,17159200534,951654134,9584645896,7472217183,6109202480,6785134086,5104156262,40,8,1497,636.0,1643642,2438217.0,0.0833333333333333
연신내역,2120090,2022,1,572,627,0.0174825174825174,0.0262237762237762,24179067051,7938147245,13483917422,18189371147,350680785,4214070091,5177984073,6283501679,7041142445,8605909501,98,18,2655,687.0,1873523,2600963.0,0.1904761904761904
연신내역,2120090,2022,2,576,630,0.0225694444444444,0.0121527777777777,26389162578,7883928870,14511515617,19332911087,313702103,4419222529,5280098868,6212967700,7606687910,10011747599,98,18,2655,687.0,1936242,2600963.0,0.1
연신내역,2120090,2022,3,565,618,0.0123893805309734,0.031858407079646,26593597060,7128679799,13932161151,19533467847,320224761,4344946199,5118872512,6709921795,7273185557,9698478173,98,18,2655,687.0,1837316,2600963.0,0.2857142857142857
연신내역,2120090,2022,4,569,621,0.0263620386643233,0.0175746924428822,27112500075,7731660914,14143088977,20191185456,326086562,4093165215,5394145189,6524839694,7822106887,10173930881,98,18,2655,687.0,1834979,2600963.0,0.2777777777777778
