상권_코드_명,기준_년_코드,기준_분기_코드,yearquarter,lease_sole,lease_corp,owner,is_risky_0,is_risky_1,total_stores_count,existing_customers_count,Restaurant,Service,Distribution,Japanese,Korean,Western,Bar,PersonalService,ArtSportsandLeisure-relatedServiceIndustry,BakeryDessert,Cafe,ProfessionalDistribution,HealthcareServiceIndustry,EducationServiceIndustry,Fastfood,average(age),average(duration),average(is_franchise),average(business_square_size),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_weekend_sales_delivery),average(sum_weekend_sales_card),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),경영_위기_비율,클러스터
대학로(혜화역),2023,1,2023-1,126.0,15.0,0.0,118.0,23.0,141.0,1.3876595727,90.0,24.0,27.0,0.0,24.0,0.0,45.0,24.0,0.0,0.0,21.0,27.0,0.0,0.0,0.0,38.6872340443,4.8425531916,0.1063829787,83.3855971664,2.9510141848,1.0027659572,4.507092199,6.8700709216,5.4824113475,2.4561721982,0.6225604966,13.071789716,0.5291354615,8.1458271774,22.8420955306,1.507741845,0.069556632,0.1631205673758865,0
도화동 상점가,2022,1,2022-1,36.0,0.0,0.0,31.0,5.0,36.0,0.5436111087,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8749999938,5.6083333338,0.0833333333,67.1808333171,1.7791666684,0.4933333342,2.7083333471,1.1766666654,0.633055556,2.2800458884,0.2092742513,3.2400771164,5e-10,1.8575319433,11.226348604,-6e-10,9.8e-09,0.1388888888888889,3
도화동 상점가,2022,2,2022-2,36.0,0.0,0.0,32.0,4.0,36.0,0.6511428471,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8750000091,5.6083333356,0.0833333333,67.1808333468,1.779166668,0.4933333334,2.7083333465,1.6662857172,1.015142859,2.5237600845,0.1837434451,4.3091571698,8e-10,2.8303263913,17.4833541713,8e-10,6e-10,0.1111111111111111,3
도화동 상점가,2022,3,2022-3,39.0,1.0,0.0,37.0,3.0,40.0,0.5367499928,21.0,19.0,0.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7175000027,5.2075000003,0.075,64.9320000366,1.7212500009,0.4440000021,2.6125000247,1.6347500035,1.098000002,1.5631607759,0.4695810502,4.0330005638,-1e-10,3.008688754,16.8331862691,-7e-10,1.0956000062,0.075,3
도화동 상점가,2022,4,2022-4,42.0,2.0,0.0,40.0,4.0,44.0,0.498048775,23.0,21.0,0.0,0.0,0.0,0.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9795454576,4.8886363639,0.0681818182,62.9415909113,1.685227274,0.4036363634,2.5795454527,1.5419512204,1.0439024398,1.4410299757,0.873644955,3.4095955663,3e-10,3.1302681826,12.8255125008,4e-10,2.3e-09,0.0909090909090909,3
도화동 상점가,2023,1,2023-1,42.0,0.0,0.0,37.0,5.0,42.0,0.5529729658,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7785714241,5.0785714291,0.0714285714,64.2421428607,1.7035714286,0.4585714288,2.6071428344,1.7348648663,1.1818918934,1.1233134282,1.3013421197,3.4141469336,6e-10,2.7775857148,12.5664363628,1.7e-09,3.8e-09,0.119047619047619,3
둔촌역,2022,1,2022-1,6.0,0.0,0.0,2.0,4.0,6.0,5.4366666317,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6499999928,7.0000000039,0.0,67.4099999616,3.4350000047,1.0000000029,6.0000001666,8.7083333209,3.2716666588,2.6414256854,1.4256026715,10.372232662,1.7096666672,2.7341166647,9.630183316,4.6848333307,-1.77e-08,0.6666666666666666,1
둔촌역,2022,2,2022-2,6.0,0.0,0.0,2.0,4.0,6.0,6.6666666239,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6500000478,7.0000000141,0.0,67.4100001218,3.4350000065,1.5000000029,5.9999998507,11.9533333421,5.2866666747,2.9890421762,0.3647156738,12.8965116636,1.6618333332,3.7574333447,14.8452367034,4.6468333274,3.71e-08,0.6666666666666666,1
둔촌역,2022,3,2022-3,10.0,2.0,0.0,6.0,6.0,12.0,3.8708333193,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.950000013,7.8916666668,0.0,77.6190000066,2.4458333317,1.583333339,4.2749999957,7.6233333506,3.7525000105,4.2629090864,0.3814775862,13.0855484318,0.4691666697,4.5123333451,15.148400027,1.3379583373,4.1e-09,0.5,1
둔촌역,2022,4,2022-4,18.0,1.0,0.0,16.0,3.0,19.0,2.0163157835,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1578947422,6.1526315795,0.0,88.0725790076,2.2236842126,1.1052631577,3.3315788994,4.1031578929,2.0868421059,3.9828947875,0.3237167378,14.1408853089,0.5481052638,4.1368921035,11.8871504132,1.3877315789,8e-10,0.1578947368421052,1
둔촌역,2023,1,2023-1,20.0,0.0,0.0,14.0,6.0,20.0,1.988947347,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9700000034,5.8450000023,0.0,85.9994999966,2.2825000002,1.100000002,3.5149999434,4.2836842108,2.2947368405,2.5337752506,0.355647352,9.6747541467,0.4213550033,4.5583599966,14.0965739822,1.0545550031,1.05e-08,0.3,1
등촌역,2022,1,2022-1,16.0,3.0,0.0,15.0,4.0,19.0,1.0210526172,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5052631539,3.9263157904,0.0,121.4226315813,2.4014736848,0.6921052656,2.5526315593,1.9489473694,0.9278947367,2.9759369982,0.3763915777,5.7839038493,-2e-10,4.7242005261,12.0501347279,-1.6e-09,1.13e-08,0.2105263157894736,1
등촌역,2022,2,2022-2,17.0,3.0,0.0,18.0,2.0,20.0,1.2244999878,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2300000062,3.8300000008,0.0,126.4965000869,2.471400008,0.693000006,2.7750000637,2.3310000005,1.106500003,3.584775762,0.4805922504,3.9228840804,3.5e-09,5.4195425107,13.4854710526,5.2e-09,-1.6e-09,0.1,1
등촌역,2022,3,2022-3,18.0,3.0,0.0,16.0,5.0,21.0,1.2242857052,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1714285696,3.8857142855,0.0,121.9728571048,2.4108571457,0.6752380958,2.7857142628,2.4104761937,1.1861904758,4.1171397647,0.258730287,3.4648240905,7e-10,5.3403261887,13.6988571362,1.7e-09,1.84e-08,0.238095238095238,1
등촌역,2022,4,2022-4,18.0,3.0,0.0,16.0,5.0,21.0,1.2385714164,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1714285786,3.8857142888,0.0,121.9728571956,2.4108571466,0.6942857175,2.7857143282,2.325714287,1.0871428583,4.1310223818,0.2804502383,3.5571213052,2.4e-09,5.1163259578,12.7516017029,6e-09,2.3e-09,0.238095238095238,1
등촌역,2023,1,2023-1,18.0,3.0,0.0,19.0,2.0,21.0,1.2590476065,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.171428576,3.885714289,0.0,121.9728572249,2.410857142,0.7857142876,2.7857143008,2.378571429,1.1195238108,2.2792280008,0.2504890022,3.5793592964,2.2e-09,5.4089178597,13.7129214415,3.5e-09,1.23e-08,0.0952380952380952,1
뚝섬역,2022,1,2022-1,19.0,0.0,0.0,19.0,0.0,19.0,3.4647368306,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4894737058,3.9473684218,0.0,102.0531579531,2.9947368493,2.2631579003,4.289473692,9.1405263245,5.6757894819,5.4422229037,1.5173041067,17.210576497,0.0138947402,9.1196092245,40.7505829395,0.0298947418,0.6362631847,0.0,0
뚝섬역,2022,2,2022-2,20.0,0.0,0.0,19.0,1.0,20.0,3.3879999903,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.495000005,3.6650000021,0.0,149.5595000232,2.7400000024,1.846,3.9250000227,11.3495000044,7.9615000032,6.4601927006,1.2392856511,25.6191884481,2.4e-09,16.3953070026,64.0114355078,4.2e-09,7.7e-09,0.05,0
뚝섬역,2022,3,2022-3,21.0,0.0,0.0,20.0,1.0,21.0,3.872380947,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7714285571,3.9000000002,0.0,182.9200000118,3.0428571426,1.5942857169,4.7857143048,10.9823809452,7.1099999976,5.9778548084,1.2343809537,19.8891839053,1.2e-09,13.679318095,58.4599502385,-2e-10,-1.4e-09,0.0476190476190476,0
뚝섬역,2022,4,2022-4,20.0,0.0,0.0,18.0,2.0,20.0,4.6544999864,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3199999943,3.9700000012,0.0,189.9159999603,3.0699999977,1.6425000018,4.8500000294,12.5975000016,7.9430000007,7.4002643565,1.0394786004,37.7303947973,1.3e-09,16.3831875023,66.4286137614,-1.6e-09,6.6e-09,0.1,0
뚝섬역,2023,1,2023-1,18.0,0.0,0.0,18.0,0.0,18.0,4.767777762,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2666666689,4.1333333345,0.0,206.2400000765,3.1333333363,2.0011111131,4.9999998996,12.349444456,7.5816666727,3.5180085078,1.5500581134,28.0401614468,1.3e-09,14.7800097285,64.1033961363,-3e-10,-1.09e-08,0.0,0
로데오거리상점가,2022,1,2022-1,21.0,0.0,0.0,17.0,4.0,21.0,0.7394999893,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5142857193,8.5285714304,0.1428571429,111.2559428913,2.0785714299,0.7385714289,4.9285714399,3.3085000048,2.5690000046,3.0423965729,0.3177747622,10.8031645246,0.7753190481,5.3168761958,15.0710416803,2.5285904754,0.0314285728,0.1904761904761904,0
로데오거리상점가,2022,2,2022-2,21.0,0.0,0.0,19.0,2.0,21.0,0.9061904634,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5142857012,8.5285714299,0.1428571429,111.25594282,2.0785714276,0.7385714284,4.9285714383,4.4795238104,3.5733333342,2.5497112848,0.8115569515,14.2076547086,0.8592190493,8.8752999972,23.2032261719,2.6816619052,-2.8e-09,0.0952380952380952,0
로데오거리상점가,2022,3,2022-3,21.0,0.0,0.0,19.0,2.0,21.0,0.9126315695,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5142857199,8.5285714302,0.1428571429,111.255942883,2.0785714304,0.7385714292,4.9285714797,4.5557894798,3.6431578973,2.9648427648,1.1304346681,13.0852584382,0.9752000019,9.2568666692,22.2111595311,2.9781666669,1.2e-08,0.0952380952380952,0
로데오거리상점가,2022,4,2022-4,19.0,0.0,0.0,15.0,4.0,19.0,0.7955555325,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0526315851,9.0263157912,0.1578947368,118.0470947803,2.0657894769,0.7110526336,5.131579023,3.705555558,2.9100000018,2.5098827931,0.5704223159,13.1226886325,1.0035052642,7.9846052644,19.0359421009,2.9944315798,0.0463157941,0.2105263157894736,0
로데오거리상점가,2023,1,2023-1,15.0,0.0,0.0,13.0,2.0,15.0,1.2686666483,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2000000131,9.0000000046,0.2,134.632319915,1.9699999971,0.8159999947,5.8000000458,5.3900000021,4.1213333361,1.66595346,0.5381045337,14.4377302364,0.698946667,9.7307253285,25.3881759658,2.8594199956,-2.9e-09,0.1333333333333333,0
르네상스호텔사거리,2022,1,2022-1,14.0,6.0,0.0,17.0,3.0,20.0,5.2939999883,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,46.41500001,5.965000001,0.3,105.847930059,2.8569575005,0.9130000029,3.8968950213,11.2084999972,5.9145000019,3.1974272049,0.8086942011,9.446014053,0.3679349998,2.7703950027,11.8879496036,2.3383749975,-1.1e-09,0.15,3
르네상스호텔사거리,2022,2,2022-2,10.0,6.0,0.0,10.0,6.0,16.0,11.822499987,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,41.3750000228,5.218750003,0.375,103.2647625811,3.2922593769,1.0162500035,4.1382125307,22.1275000128,10.3050000067,3.2274185727,1.5259056256,17.8788612086,0.0021875023,4.2175506372,20.508384556,1.5736937508,0.0250000013,0.375,3
르네상스호텔사거리,2022,3,2022-3,10.0,6.0,0.0,14.0,2.0,16.0,13.7949999853,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,42.3125000125,5.4812500017,0.375,102.8706250295,3.3485093785,1.1506250018,4.2944625581,23.8081250046,10.0131250015,2.5908802536,1.6242713769,13.6447365815,0.1508562525,3.3018850059,21.1267968945,2.8705812561,5.7e-09,0.125,3
르네상스호텔사거리,2022,4,2022-4,11.0,6.0,0.0,14.0,3.0,17.0,14.5699999952,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,43.3999999986,5.5882352952,0.3529411765,101.819411721,3.2868323487,1.1835294116,4.3065529334,24.9717646932,10.4017646994,2.9707559965,1.828186884,13.4084079944,0.2758117681,4.7081305815,22.2162740805,2.4409470593,3.7e-09,0.1764705882352941,3
르네상스호텔사거리,2023,1,2023-1,9.0,6.0,0.0,10.0,5.0,15.0,13.3606666507,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0799999871,5.3599999971,0.4,104.0619999141,3.4184099998,1.4453333324,4.2807599922,22.0206666681,8.660000001,2.2346332645,1.7243133349,12.947726783,2.7e-09,3.7623613267,21.4375637661,1.5e-09,-2e-10,0.3333333333333333,3
마곡역(마곡),2022,1,2022-1,99.0,0.0,0.0,81.0,18.0,99.0,2.4303030263,34.0,65.0,0.0,0.0,23.0,0.0,0.0,47.0,0.0,0.0,11.0,0.0,0.0,18.0,0.0,37.2131313175,3.62929293,0.0,68.9589919264,2.1905050505,0.9627272729,3.0999999994,4.6145454553,2.1842424246,3.0191103931,0.2711323839,6.3141510379,0.4033434347,4.2962024244,13.7088960609,1.4488939397,0.0031904046,0.1818181818181818,3
마곡역(마곡),2022,2,2022-2,108.0,0.0,0.0,87.0,21.0,108.0,2.3859259225,39.0,69.0,0.0,0.0,26.0,0.0,0.0,50.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,36.9814814807,3.3564814815,0.0,67.9794462974,2.0727777784,0.8351401878,3.0361111229,4.8513888891,2.4654629637,2.8236148811,0.3117381855,7.4104995418,0.5644175925,4.5974665761,15.6106047293,1.6496861111,0.0429974995,0.1944444444444444,3
마곡역(마곡),2022,3,2022-3,119.0,0.0,0.0,94.0,25.0,119.0,2.2126271165,40.0,79.0,0.0,0.0,24.0,0.0,0.0,54.0,0.0,0.0,16.0,0.0,0.0,25.0,0.0,36.594117644,3.1806722688,0.0,64.1596655243,1.9005042015,0.7646218487,2.9193277411,4.1591525412,1.9465254232,2.8275127051,0.3939983868,5.3311101731,0.5052672271,3.9731720157,13.2659758326,1.4292781515,0.4158546228,0.2100840336134453,3
마곡역(마곡),2022,4,2022-4,124.0,0.0,0.0,94.0,30.0,124.0,2.1918852435,46.0,78.0,0.0,0.0,27.0,0.0,0.0,54.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,36.3306451613,3.0250000004,0.0,63.1891145207,1.9432258069,0.7443089434,2.9629032164,4.0941803284,1.9022950823,2.8970844195,0.2697946937,5.5362547933,0.5042338793,3.8845329768,13.3068378989,1.400788718,0.0319637107,0.2419354838709677,3
마곡역(마곡),2023,1,2023-1,123.0,0.0,0.0,91.0,32.0,123.0,2.2114166646,49.0,74.0,0.0,0.0,28.0,0.0,0.0,53.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,36.0804878053,3.0097560983,0.0,62.7534162549,1.9586178865,0.7800000002,2.9804878158,4.2357500003,2.0243333332,1.9014531143,0.2099454309,5.6180448446,0.4721967481,3.7340022759,13.8745233309,1.5272105774,0.8510747973,0.2601626016260163,3
망리단길,2022,1,2022-1,107.0,1.0,0.0,88.0,20.0,108.0,0.8482242957,90.0,0.0,18.0,18.0,19.0,15.0,11.0,0.0,0.0,0.0,27.0,18.0,0.0,0.0,0.0,37.0472222243,3.9203703708,0.0277777778,52.000111122,1.6629629634,0.5540740743,2.3787037055,4.4227102814,3.5744859817,2.908817325,0.6014076763,8.4448147236,1.5575898148,4.5711825282,10.875672662,4.5586712966,1.367369315,0.1851851851851851,2
망리단길,2022,2,2022-2,115.0,3.0,0.0,94.0,24.0,118.0,1.0293103417,102.0,0.0,16.0,19.0,23.0,16.0,17.0,0.0,0.0,0.0,27.0,16.0,0.0,0.0,0.0,37.3779661035,3.8686440682,0.0254237288,53.5019152516,1.6567796613,0.6106779665,2.3652542316,5.0773275873,4.0480172423,3.7196140255,0.7106798816,10.2655343669,1.2957262713,6.3071058565,15.0198302138,3.4903584746,1.3516409346,0.2033898305084746,2
망리단길,2022,3,2022-3,139.0,5.0,0.0,110.0,35.0,145.0,0.9243478228,125.0,0.0,20.0,22.0,27.0,21.0,23.0,0.0,0.0,0.0,32.0,20.0,0.0,0.0,0.0,36.3931034488,3.6000000002,0.0206896552,52.7760413755,1.6131034487,0.5271724137,2.2455172474,4.734855073,3.8105072466,3.4331186132,0.6585322623,9.1854294113,0.8288293102,5.9037983784,14.3641317336,2.3963755172,1.2030624145,0.2413793103448276,2
망리단길,2022,4,2022-4,134.0,6.0,0.0,116.0,27.0,143.0,0.9347761185,125.0,0.0,18.0,22.0,25.0,21.0,24.0,0.0,0.0,0.0,33.0,18.0,0.0,0.0,0.0,36.1720279717,3.4671328672,0.020979021,50.4835384587,1.5636363631,0.5107692307,2.1510489595,4.3289552239,3.3941791045,2.9691930415,0.672424965,7.0847495306,0.3354993008,6.0890040906,13.5997556914,0.7511489512,1.1150573588,0.1888111888111888,2
망리단길,2023,1,2023-1,120.0,9.0,0.0,99.0,33.0,132.0,0.9745901604,114.0,0.0,18.0,18.0,24.0,18.0,24.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,36.9022727276,3.5500000002,0.0227272727,52.239818187,1.613454545,0.4663636364,2.2786477311,4.331967213,3.3573770491,2.1039183177,0.8016190229,5.8733133934,0.1298901516,5.5625808558,13.7727284286,0.2764151511,1.2387389393,0.25,2
명일역,2022,1,2022-1,44.0,0.0,0.0,40.0,4.0,44.0,1.2999999925,23.0,21.0,0.0,0.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3522727372,5.8568181837,0.0681818182,107.9423181771,2.174500002,0.9315909098,4.088636393,3.5254545482,2.2254545473,2.9334915464,0.5675719779,12.4278583155,2.8353522728,6.7128574998,19.3780210427,7.9362954531,0.5681818137,0.0909090909090909,1
명일역,2022,2,2022-2,50.0,0.0,0.0,43.0,7.0,50.0,1.4847999941,26.0,24.0,0.0,0.0,26.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4040000041,5.8640000018,0.06,107.4534399961,2.1210400002,0.8620000001,3.9260000096,4.2950000012,2.8102000011,2.7766443612,0.6654314599,17.2282274403,3.3745200004,8.8302986009,25.6099703993,8.5342100009,5e-10,0.14,1
명일역,2022,3,2022-3,54.0,0.0,0.0,49.0,5.0,54.0,1.4487036984,27.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6444444406,5.9333333335,0.1111111111,115.48022221,2.1812777777,0.9759259263,4.027777789,4.0014814793,2.5527777769,2.8675155177,0.7219321115,15.392107352,2.7264166676,8.1114292582,23.774967034,7.3945462977,1e-09,0.0925925925925925,1
명일역,2022,4,2022-4,52.0,0.0,0.0,47.0,5.0,52.0,1.3196153789,25.0,27.0,0.0,0.0,25.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5499999978,6.0538461541,0.1153846154,115.546384607,2.215173078,1.0046153852,3.9788461609,3.8011538436,2.4815384595,2.9987756546,0.6704198656,15.1416953828,3.0078461546,8.6583421137,23.8318081704,7.5844038471,3.3e-09,0.0961538461538461,1
명일역,2023,1,2023-1,52.0,0.0,0.0,48.0,4.0,52.0,1.3949999963,27.0,25.0,0.0,0.0,27.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9615384581,6.103846154,0.1153846154,118.6356153482,2.2305576913,1.187884614,4.1442307844,4.0192307687,2.6242307697,2.4342054983,0.6256587314,14.0112114359,2.5388750013,8.4090961531,25.2808859485,6.6318269249,-2.2e-09,0.0769230769230769,1
목동사거리,2022,1,2022-1,15.0,2.0,0.0,17.0,0.0,17.0,0.7723529165,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0647058855,6.4000000023,0.3529411765,91.0432941737,2.410588238,1.3682352943,3.7058824338,3.0817647044,2.3094117651,2.9888369451,0.7346277085,29.7414264587,10.4674647071,5.6094088218,13.6270146906,31.3901411758,-2e-09,0.0,1
목동사거리,2022,2,2022-2,18.0,0.0,0.0,14.0,4.0,18.0,0.9416666465,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9833333226,6.1666666653,0.3333333333,93.1486666616,2.2766666696,1.2550000034,3.5000000638,4.051666665,3.109999999,3.0408959488,0.4261646671,25.6965189458,6.6948166668,8.0181194485,20.1715150179,19.298244443,0.6737500076,0.2222222222222222,1
목동사거리,2022,3,2022-3,18.0,0.0,0.0,16.0,2.0,18.0,0.991666654,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9833333393,6.16666667,0.3333333333,93.1486665696,2.2766666647,1.2083333326,3.5000000681,4.4622222217,3.4705555562,3.1969912173,0.2600230564,27.5275026995,6.3688555563,8.1755611111,22.1008194343,18.7920944434,-5.8e-09,0.1111111111111111,1
목동사거리,2022,4,2022-4,20.0,0.0,0.0,16.0,4.0,20.0,0.7889473562,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0400000127,5.5450000038,0.3,89.4263000926,2.2140000043,1.0000000044,3.450000007,3.3157894738,2.5268421074,2.4859410047,0.2898670021,28.5766963974,4.7273500017,6.5292450038,15.8866375235,12.683495002,-5.7e-09,0.2,1
목동사거리,2023,1,2023-1,18.0,0.0,0.0,14.0,4.0,18.0,1.1383333257,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.200000006,5.9166666682,0.3333333333,94.587000028,2.4600000027,1.1116666691,3.8333333804,4.895000005,3.7566666683,1.8621176177,0.0843888911,25.883040738,3.7839222225,9.580249783,25.6858053565,11.3990388878,4.5e-09,0.2222222222222222,1
목동신시가지,2022,1,2022-1,18.0,6.0,0.0,21.0,3.0,24.0,0.7133333216,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,47.7749999943,7.9249999987,0.125,102.3149999486,2.2624999986,0.6662500004,2.6375000324,1.1462499974,0.4329166642,3.8059537472,0.1835616257,3.1840586982,-2e-10,5.6177362435,19.1511945596,-4e-10,6.9e-09,0.125,3
목동신시가지,2022,2,2022-2,19.0,6.0,0.0,22.0,3.0,25.0,1.0707999927,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,47.5079999977,7.7600000014,0.12,112.5788000146,2.5499999987,0.6527999984,3.2520000033,1.6320000034,0.5612000013,4.5786224796,0.2391384423,3.3723631638,2.2e-09,6.2161591963,19.6989959773,2e-09,5.6e-09,0.12,3
목동신시가지,2022,3,2022-3,23.0,6.0,0.0,27.0,2.0,29.0,0.8810344734,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,45.96206896,7.041379312,0.1034482759,124.02862071,2.9086206904,0.5855172426,4.182758617,1.3220689621,0.4410344811,4.3470236185,0.329326035,5.2207496059,4e-10,5.7999913807,19.8788913725,-2.9e-09,1.2e-09,0.0689655172413793,3
목동신시가지,2022,4,2022-4,24.0,6.0,0.0,25.0,5.0,30.0,0.8999999928,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,45.4800000087,6.8500000031,0.1,120.9699999924,2.8400000014,0.5660000013,4.1100000316,1.3016666718,0.4016666692,4.304086035,0.4514955345,9.1224305271,4e-10,6.8815680009,18.5087154988,1.5e-09,4.7e-09,0.1666666666666666,3
목동신시가지,2023,1,2023-1,25.0,5.0,0.0,28.0,2.0,30.0,0.7573333262,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,45.4799999806,6.8499999975,0.1,123.1099999602,2.8733333358,0.9776666652,4.1766666311,1.2246666602,0.46733333,2.3336791954,0.4101484663,5.430076945,0.0,6.2129333301,20.5134979735,-4e-10,-1.19e-08,0.0666666666666666,3
문래예술촌(문래창작촌),2022,1,2022-1,39.0,0.0,0.0,38.0,1.0,39.0,4.2474358945,39.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4846153781,4.1999999987,0.1538461538,92.004461521,2.0730769234,1.550769231,2.699999987,9.8882051272,5.6407692298,3.3502543841,0.5330565645,18.4228201445,-1e-10,11.0741243578,33.1604419947,-1.9e-09,1.0578914114,0.0256410256410256,1
문래예술촌(문래창작촌),2022,2,2022-2,41.0,0.0,0.0,38.0,3.0,41.0,4.9529268292,41.0,0.0,0.0,0.0,24.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0243902397,4.1560975613,0.1463414634,89.9149755763,2.0231707302,1.6719512192,2.5926828989,12.6804878063,7.7275609772,4.3918633411,0.8162975619,23.6831581217,9e-10,16.2810236581,48.741810412,1e-09,1.0900899036,0.073170731707317,1
