조사차수,일반_대표자_성별코드,대표자연령대코드,일반_합계종사자수,일반_합계_남자종사자수,일반_합계_여자종사자수,일반_대표자종사자수,일반_대표자_남자종사자수,일반_대표자_여자종사자수,일반_근로계약기간_1년이상_종사자수,일반_근로계약기간_1년이상_남자종사자수,일반_근로계약기간_1년이상_여자종사자수,일반_근로계약기간_3개월이상1년미만_종사자수,일반_근로계약기간_3개월이상1년미만_남자종사자수,일반_근로계약기간_3개월이상1년미만_여자종사자수,일반_근로계약기간_3개월미만_종사자수,일반_근로계약기간_3개월미만_남자종사자수,일반_근로계약기간_3개월미만_여자종사자수,일반_무급가족종사자수,일반_무급가족_남자종사자수,일반_무급가족_여자종사자수,일반_기타근로자종사자수,일반_기타근로자_남자종사자수,일반_기타근로자_여자종사자수,일반_사업자형태코드,산업중분류코드,일반_프랜차이즈가맹점여부,일반_창업형태코드,일반_창업인수승계_연도,일반_창업인수승계_월,일반_사업장이전_경험여부,일반_사업장이전_사유코드,일반_현사업체_직전종사상지위항목코드,일반_창업횟수,창업_동기코드,창업_준비기간_창업_준비기간_년수,창업_준비기간_창업_준비기간_월수,창업_준비활동중요성_사업계획서작성코드,창업_준비활동중요성_시장조사코드,창업_준비활동중요성_동종업종종사경험코드,창업_준비활동중요성_창업교육코드,창업_준비활동_사업계획서작성여부,창업_준비활동_시장조사여부,창업_준비활동_동종업종종사경험여부,창업_준비활동_창업교육여부,창업_어려움정도_입지선정코드,창업_어려움정도_업종선택코드,창업_어려움정도_자금조달코드,창업_어려움정도_기술확보코드,창업_어려움정도_인력확보코드,창업_어려움정도_행정절차코드,창업_어려움정도_경영방법코드,창업_비용_총창업비용,창업_비용_본인부담금액,경영_영업기간_하루평균시간수,경영_영업기간_월평균일수,경영_영업기간_년간월수,경영_고객결재방법_현금비율,경영_고객결재방법_카드비율,경영_고객결재방법_간편결제비율,경영_고객결재방법_어음비율,경영_고객결재방법_기타비율,경영_고객결재방법_합계비율,경영_점유형태코드,경영_점유형태_임차형태코드,경영_점유형태_보증금액,경영_점유형태_월세금액,경영_점유형태_일정비율지급금액,경영_운영활동코드1,경영_운영활동코드2,경영_운영활동코드3,경영_운영활동코드4,경영_운영활동코드5,경영_운영활동_디지털대응1코드,경영_운영활동_디지털대응2코드,경영_운영활동_디지털대응3코드,경영_운영활동_디지털대응4코드,경영_운영활동_디지털대응5코드,경영_운영활동_디지털대응6코드,경영_단체활동여부,경영_매출금액,경영_영업비용,경영_영업비용_매출원가,경영_영업비용_급여총액,경영_영업비용_임차료,경영_영업비용_기타금액,경영_영업이익,경영_전자상거래_매출실적여부,경영_전자상거래_매출비율,경영_부채여부,경영_부채금액,경영_애로사항1코드,경영_애로사항2코드,정부지원정책_지원경험코드,정부지원정책_추진정책1코드,정부지원정책_추진정책2코드,코로나19_지원정책1코드,코로나19_지원정책2코드,사업전환_운영계획코드,사업전환_운영계획_소유권승계계획여부,사업전환_노후준비1해당여부,사업전환_노후준비2해당여부,사업전환_노후준비3해당여부,사업전환_노후준비4해당여부,사업전환_노후준비5해당여부,사업체수가중값,종사자수가중값,매출금액가중값,행정구역시도코드,기준연도
5,2,40,2,0.0,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46,2,1,2019,2,2,0.0,3,1,2.0,0.0,8.0,4.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,150.0,70.0,9,20,12,50.0,50.0,0.0,0.0,0.0,100,2,1.0,10000.0,380.0,0.0,6.0,,,,,,,,,,,2,130,131,50.0,32.0,46.0,3.0,-1,2,0.0,2,0.0,1.0,2.0,1,1.0,5.0,1.0,2.0,1,2.0,3.0,,,,,388.6111111111,312.4895833333,386.8118145102,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,2,1,2012,4,2,0.0,4,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,21,12,100.0,0.0,0.0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,2,143,129,99.0,9.0,0.0,21.0,14,1,100.0,1,12.0,2.0,3.0,1,1.0,3.0,1.0,7.0,1,2.0,1.0,,,,,307.3865546218,265.3201058201,296.0711456429,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,2,1,2015,3,2,0.0,3,1,2.0,1.0,0.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,12,29,12,10.0,90.0,0.0,0.0,0.0,100,2,3.0,5000.0,0.0,0.0,6.0,,,,,,,,,,,2,300,285,255.0,24.0,4.0,2.0,15,2,0.0,2,0.0,2.0,3.0,1,1.0,3.0,1.0,6.0,1,2.0,1.0,4.0,,,,307.3865546218,265.3201058201,296.0711456429,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85,1,1,2017,8,2,0.0,3,1,2.0,3.0,1.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,25.0,6,20,11,0.0,100.0,0.0,0.0,0.0,100,2,1.0,1000.0,75.0,0.0,2.0,,,,,,,,,,,2,39,25,3.0,12.0,9.0,1.0,14,2,0.0,2,0.0,2.0,8.0,1,1.0,,1.0,3.0,1,2.0,1.0,,,,,133.9705882353,120.196,148.4887853505,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85,1,2,2020,2,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,7,22,12,15.0,70.0,15.0,0.0,0.0,100,2,1.0,2000.0,220.0,0.0,6.0,,,,,,,,,,,2,87,69,7.0,4.0,26.0,32.0,18,2,0.0,1,20.0,5.0,8.0,1,1.0,3.0,1.0,6.0,1,2.0,1.0,,,,,133.9705882353,120.196,148.4887853505,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,96,2,1,2003,3,2,0.0,4,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,9,25,12,30.0,70.0,0.0,0.0,0.0,100,2,1.0,3000.0,180.0,0.0,2.0,,,,,,,,,,,2,91,55,11.0,20.0,22.0,2.0,36,2,0.0,2,0.0,1.0,2.0,1,1.0,3.0,1.0,2.0,1,2.0,1.0,4.0,,,,132.0810810811,126.8448275862,115.302677747,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73,2,1,2019,9,2,0.0,3,1,2.0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,50.0,10,25,12,0.0,100.0,0.0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,2,18,311,0.0,24.0,18.0,269.0,-293,2,0.0,2,0.0,7.0,9.0,2,2.0,4.0,3.0,,1,2.0,2.0,,,,,76.0735294118,51.6935483871,73.9562915705,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41,2,1,2019,1,1,1.0,3,1,2.0,1.0,0.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,25.0,15.0,8,20,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,3000.0,110.0,0.0,2.0,3.0,,,,,,,,,,2,473,396,274.0,26.0,16.0,80.0,77,2,0.0,2,0.0,3.0,4.0,1,2.0,1.0,6.0,4.0,1,2.0,1.0,4.0,,,,28.5714285714,20.3724007561,30.0473859946,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46,2,1,2006,12,1,4.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,22,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,7000.0,230.0,0.0,6.0,,,,,,,,,,,2,368,345,262.0,22.0,42.0,19.0,23,2,0.0,1,115.0,2.0,3.0,1,3.0,5.0,1.0,,1,2.0,1.0,,,,,388.6111111111,312.4895833333,386.8118145102,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46,2,1,2009,10,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,12,25,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,3000.0,145.0,0.0,6.0,,,,,,,,,,,2,349,328,191.0,44.0,39.0,54.0,21,2,0.0,1,15.0,1.0,3.0,1,3.0,5.0,1.0,6.0,1,2.0,1.0,,,,,388.6111111111,312.4895833333,386.8118145102,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,2,1,2014,6,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,29,12,5.0,95.0,0.0,0.0,0.0,100,2,4.0,0.0,0.0,5.0,6.0,,,,,,,,,,,2,219,197,0.0,20.0,2.0,175.0,22,2,0.0,1,11.0,4.0,1.0,1,3.0,,1.0,6.0,1,2.0,1.0,4.0,,,,307.3865546218,265.3201058201,296.0711456429,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,2,1,2014,7,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,25,12,20.0,75.0,5.0,0.0,0.0,100,2,1.0,40000.0,220.0,0.0,6.0,,,,,,,,,,,2,1028,927,758.0,28.0,26.0,115.0,101,2,0.0,1,188.0,2.0,3.0,1,1.0,3.0,1.0,2.0,1,2.0,1.0,3.0,,,,307.3865546218,265.3201058201,296.0711456429,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,2,2,2013,1,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,20,12,90.0,10.0,0.0,0.0,0.0,100,2,1.0,5000.0,200.0,0.0,6.0,,,,,,,,,,,2,391,341,219.0,28.0,53.0,41.0,50,2,0.0,1,9.0,2.0,3.0,1,3.0,6.0,1.0,,2,,1.0,4.0,,,,307.3865546218,265.3201058201,296.0711456429,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71,2,1,2006,4,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,20,12,0.0,0.0,0.0,0.0,100.0,100,1,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,2,20,39,0.0,15.0,0.0,24.0,-19,2,0.0,1,110.0,2.0,6.0,1,1.0,3.0,1.0,6.0,1,2.0,1.0,,,,,106.9,74.7218934911,88.1505813445,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,73,2,1,2006,6,1,1.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,25,12,100.0,0.0,0.0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,2,120,114,40.0,12.0,24.0,38.0,6,2,0.0,1,10.0,3.0,5.0,1,3.0,1.0,6.0,1.0,1,2.0,4.0,1.0,3.0,,,76.0735294118,51.6935483871,73.9562915705,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,73,2,1,2015,5,1,1.0,3,1,1.0,1.0,0.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,2.0,3.0,2.0,2.0,100.0,100.0,8,20,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,3000.0,200.0,0.0,6.0,,,,,,,,,,,2,60,78,20.0,24.0,24.0,10.0,-18,2,0.0,2,0.0,3.0,4.0,2,1.0,2.0,2.0,,1,2.0,6.0,,,,,76.0735294118,51.6935483871,73.9562915705,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75,2,1,2019,11,2,0.0,4,1,2.0,1.0,0.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,5.0,2.0,10.0,10.0,8,28,12,100.0,0.0,0.0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,2,419,357,0.0,22.0,0.0,335.0,62,2,0.0,1,1.0,7.0,,1,1.0,3.0,2.0,6.0,3,,1.0,2.0,,,,67.4859813084,39.1095890411,55.6458333333,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,2,2,2016,8,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,6,20,12,5.0,95.0,0.0,0.0,0.0,100,2,3.0,30000.0,0.0,0.0,6.0,,,,,,,,,,,2,64,64,1.0,22.0,0.0,41.0,0,2,0.0,1,139.0,4.0,7.0,1,2.0,3.0,4.0,6.0,1,1.0,3.0,,,,,23.3541666667,18.9865771812,22.1945004583,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85,2,1,2018,10,2,0.0,3,1,2.0,1.0,0.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,8,20,12,0.0,100.0,0.0,0.0,0.0,100,2,1.0,1000.0,100.0,0.0,2.0,,,,,,,,,,,2,105,88,0.0,20.0,18.0,50.0,17,2,0.0,1,26.0,8.0,7.0,1,1.0,3.0,1.0,4.0,1,2.0,6.0,,,,,133.9705882353,120.196,148.4887853505,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85,2,2,2007,7,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,5,21,12,30.0,50.0,20.0,0.0,0.0,100,2,1.0,1000.0,83.0,0.0,,,,4.0,,,2.0,,,,,2,47,33,0.0,16.0,10.0,7.0,14,2,0.0,2,0.0,7.0,8.0,1,3.0,2.0,6.0,3.0,1,2.0,1.0,,,,,133.9705882353,120.196,148.4887853505,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,41,2,2,2020,7,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,22,12,100.0,0.0,0.0,0.0,0.0,100,2,3.0,5000.0,0.0,0.0,6.0,,,,,,,,,,,2,0,26,0.0,24.0,0.0,2.0,-26,2,0.0,1,3.0,2.0,3.0,2,2.0,4.0,6.0,7.0,1,2.0,1.0,4.0,,,,28.5714285714,20.3724007561,30.0473859946,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,46,2,3,2015,12,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,22,12,0.0,0.0,0.0,0.0,100.0,100,2,1.0,2000.0,100.0,0.0,1.0,,,,,,,,,,,2,150,114,0.0,100.0,12.0,2.0,36,2,0.0,1,7.0,4.0,7.0,1,8.0,,7.0,,1,2.0,1.0,4.0,,,,388.6111111111,312.4895833333,386.8118145102,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2009,8,1,4.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,9,22,12,100.0,0.0,0.0,0.0,0.0,100,2,2.0,0.0,7.0,0.0,6.0,,,,,,,,,,,2,91,110,0.0,7.0,1.0,102.0,-19,2,0.0,1,31.0,2.0,4.0,2,3.0,1.0,6.0,1.0,1,1.0,3.0,1.0,,,,100.7456140351,68.648,85.3859349847,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2013,6,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,22,12,100.0,0.0,0.0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,2,400,212,150.0,26.0,0.0,36.0,188,2,0.0,2,0.0,2.0,,2,2.0,6.0,5.0,6.0,1,2.0,1.0,4.0,,,,100.7456140351,68.648,85.3859349847,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,62,2,1,2020,4,2,0.0,4,1,3.0,1.0,0.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,22.0,15.0,8,22,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,500.0,20.0,0.0,6.0,,,,,,,,,,,2,699,692,0.0,55.0,10.0,627.0,7,2,0.0,1,154.0,2.0,6.0,1,1.0,3.0,1.0,6.0,1,2.0,4.0,,,,,43.1875,26.4755244755,32.2942202097,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,63,2,1,2008,3,1,3.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,25,12,90.0,10.0,0.0,0.0,0.0,100,2,2.0,0.0,23.0,0.0,3.0,,,,,,,,,,,2,18,19,8.0,8.0,3.0,0.0,-1,1,5.0,1,1.0,2.0,7.0,1,1.0,2.0,1.0,6.0,1,2.0,6.0,,,,,24.2413793103,14.2258064516,14.2091521081,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,63,2,1,2015,4,1,4.0,3,1,2.0,3.0,0.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,8,22,12,90.0,10.0,0.0,0.0,0.0,100,2,2.0,0.0,15.0,0.0,6.0,,,,,,,,,,,2,299,337,0.0,120.0,2.0,215.0,-38,2,0.0,1,126.0,2.0,4.0,3,3.0,1.0,6.0,1.0,1,2.0,1.0,4.0,,,,24.2413793103,14.2258064516,14.2091521081,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75,2,1,2011,3,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,12,12,0.0,100.0,0.0,0.0,0.0,100,2,1.0,1000.0,70.0,0.0,6.0,,,,,,,,,,,2,50,76,20.0,36.0,8.0,12.0,-26,2,0.0,1,70.0,1.0,,1,1.0,,1.0,,1,2.0,6.0,,,,,67.4859813084,39.1095890411,55.6458333333,11,2021
5,2,40,2,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75,2,1,2016,10,2,0.0,3,1,2.0,0.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,75.0,75.0,8,22,12,50.0,50.0,0.0,0.0,0.0,100,2,1.0,1000.0,70.0,0.0,3.0,,,,,,,,,,,2,2,45,0.0,24.0,9.0,12.0,-43,2,0.0,1,119.0,1.0,,1,1.0,3.0,1.0,3.0,1,2.0,6.0,,,,,67.4859813084,39.1095890411,55.6458333333,11,2021
5,2,40,2,0.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,2,1,2020,3,2,0.0,3,1,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,30.0,30.0,10,20,12,10.0,90.0,0.0,0.0,0.0,100,2,1.0,500.0,25.0,0.0,6.0,,,,,,,,,,,2,59,32,28.0,0.0,3.0,1.0,27,2,0.0,2,0.0,2.0,5.0,1,1.0,3.0,1.0,,1,2.0,6.0,,,,,26.3604651163,23.4306569343,18.4901341282,11,2021
