trdar_nm,year,quarter,class_1_name,average(age),average(duration),average(is_franchise),average(business_square_size),average(is_risky),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),average(sum_weekend_sales_card),average(sum_weekend_sales_delivery),cluster
학동역,2022,1,유통업,47.0833333417,6.7333333348,0.0,223.1256222222,0.1666666667,3.1952777819,1.8750000008,7.5555555558,0.7116666688,0.4283333365,5.4804599993,0.5636402786,43.2799627244,23.1040188902,1e-10,46.9545555523,3.0719555608,1.2e-09,1
학동역,2022,2,유통업,46.5631578868,6.8526315792,0.0,215.7147999689,0.2631578947,3.0086842094,1.776315789,7.1052631551,0.7031578949,0.4400000005,4.6111224754,0.4407921073,54.9684568889,22.8419805145,2.1e-09,45.7323052612,3.3702421023,1.1e-09,1
학동역,2022,3,유통업,45.6714285777,7.0571428593,0.0,197.8486285992,0.2857142857,2.8792857145,1.6071428608,6.7142857154,0.586190477,0.3642857143,4.9393256235,0.6515246207,53.783641967,22.1486152518,3.4e-09,50.1577308162,3.7194904821,1e-09,1
학동역,2022,4,유통업,45.671428556,7.0571428558,0.0,197.84862853,0.3333333333,2.8792857134,1.6071428591,6.714285713,0.654999998,0.4220000006,5.0612044277,0.7253827151,49.3412199066,17.5183504783,-1.4e-09,42.58766309,2.6186761927,1.1e-09,1
합정역,2022,1,외식업,43.6650000009,4.6400000013,0.075,67.011022499,0.125,2.9362500001,1.1287500005,4.1375000008,6.0920000006,4.8585000007,4.3533353256,0.4284307256,13.7948153767,26.8952139968,1.209706501,2.7e-09,8.7424035002,0.4344180008,3
합정역,2022,2,외식업,43.2142857135,4.5857142856,0.0714285714,67.341449998,0.0714285714,2.8964285723,1.1928571433,4.0357142856,7.3564285718,5.9966666675,4.1339794768,0.526847691,17.845101335,36.3334611901,0.9795309533,2e-09,11.6275880947,0.3752690481,3
합정역,2022,3,외식업,42.6000000032,4.6923076934,0.0769230769,67.8423307816,0.1025641026,2.9961538475,1.3187179499,4.269230771,7.6194736872,6.2065789491,4.398154618,0.8336674368,18.4199615474,35.6102051378,0.9612076933,0.0423076934,11.2787615441,0.3851076928,3
합정역,2022,4,외식업,42.6000000041,4.6923076926,0.0769230769,67.8423307863,0.1282051282,2.9961538479,1.3002564116,4.2692307707,8.0808108128,6.5559459471,4.8622255658,0.735348513,21.0477325432,38.8196684693,0.9568794883,0.0884615396,12.4797656433,0.332279488,3
해방촌 남동측,2022,1,외식업,35.8684210427,5.0526315792,0.0,55.720000009,0.1052631579,1.4484210531,2.0000000012,2.0526315792,6.2989473692,4.4521052633,3.9329159501,0.5298413184,12.7475876423,26.8381836937,0.474621053,-3e-10,12.4895647414,0.1703105274,0
해방촌 남동측,2022,2,외식업,36.2000000033,4.4625000005,0.0,52.3062500377,0.0833333333,1.4425000016,2.1175000021,1.9375000041,9.3245833349,7.0804166671,5.2078460863,0.8182150012,19.1376563358,40.1940966654,0.3576291692,-2.5e-09,18.7733145833,0.1503500019,0
해방촌 남동측,2022,3,외식업,36.1999999942,4.4625000004,0.0,52.3062499983,0.1666666667,1.4424999998,2.0824999999,1.9374999982,8.3045833304,6.3074999996,5.3972049181,0.6542273339,15.7821943283,36.0714606287,0.3203958335,0.0595833342,16.9743543768,0.146683334,0
해방촌 남동측,2022,4,외식업,36.1999999931,4.4625000008,0.0,52.3062499687,0.25,1.442500001,1.8741666676,1.9374999995,7.0613043469,5.1382608705,3.6237808311,0.8410610832,17.2763961264,33.811084829,0.2692875013,1.0147496669,16.7064442082,0.1334166685,0
홍대 걷고싶은 거리,2022,1,외식업,48.2000000014,9.3857142867,0.0,56.3164285891,0.1428571429,1.8119047635,0.4285714301,2.5476190505,1.511499999,1.3585000023,1.9359032419,0.1701370502,2.8483068769,6.7480407785,0.1892666675,2.6e-09,2.7604538184,0.0749380968,0
홍대 걷고싶은 거리,2022,2,외식업,48.2000000021,9.3857142874,0.0,50.7792857501,0.2380952381,1.5928571452,0.4285714308,2.0714285744,3.2094444501,2.8627777802,2.901383956,0.1324669526,4.5026715763,13.5758052575,0.2091333328,-6.8e-09,5.6743633415,0.0654523811,0
홍대 걷고싶은 거리,2022,3,외식업,48.7950000083,9.7500000019,0.0,53.9482500055,0.2,1.4725000011,0.4995000029,2.125000004,3.7199999997,3.2473333356,3.2654915039,0.2152483017,5.2466348195,14.260681501,0.1832799995,1.02e-08,5.5074415015,0.0495599994,0
홍대 걷고싶은 거리,2022,4,외식업,50.1833333325,10.6000000002,0.0,56.3425000081,0.1666666667,1.4250000008,0.5550000013,2.2500000016,3.9375000004,3.4416666672,3.7385020064,0.2065536673,4.6947291773,14.3476027813,0.1496833361,3.1e-09,5.7048944457,0.063538891,0
홍대입구역 3번,2022,1,외식업,45.2250000005,6.4250000036,0.0,75.8125000328,0.25,2.1500000001,3.7e-09,3.2500000006,2.4766666684,2.3041666698,4.537631504,0.5741684189,6.4457731631,15.0020910858,4.3e-09,3.7e-09,6.5240910841,2e-09,0
홍대입구역 3번,2022,2,외식업,42.806249986,6.2312499986,0.0,92.5406249828,0.125,2.0187500007,2.1e-09,3.1875000002,3.1493749977,2.9256249989,4.5114317494,0.64345575,7.5407066141,18.2022187368,3.7e-09,0.0687500018,7.9762999973,0.0,0
홍대입구역 3번,2022,3,외식업,42.5571428677,5.1285714297,0.0,89.3442857437,0.1904761905,1.9857142877,1.2e-09,3.0000000025,2.6400000013,2.4380952416,4.213469428,0.5199169544,6.673790479,16.759938105,-6e-10,-9e-10,6.9097000054,6e-10,0
홍대입구역 3번,2022,4,외식업,40.5736842039,4.9631578931,0.0,93.661578918,0.2105263158,2.0894736853,1.3e-09,3.1052631619,2.3347368454,2.1573684221,3.4267094215,0.4866202631,6.2696546367,15.7820452604,3e-10,0.0252652605,7.0510373685,1.1e-09,0
홍대입구역(홍대),2022,1,서비스업,38.1437500015,6.8562500006,0.0375,119.4070875041,0.1875,2.9201693754,0.6997500002,4.0762500006,2.2462337664,1.7046753253,2.8919938249,0.2753305121,3.9554918378,9.3917459995,1e-10,0.3229446143,3.2930520625,1e-10,0
홍대입구역(홍대),2022,1,외식업,39.3131661437,4.5858934169,0.065830721,83.6949047033,0.1755485893,2.8005444891,0.98338558,3.9460815046,5.1883171521,3.8752427184,4.3639649875,0.4572922447,9.1630744132,15.2560595641,2.1165078307,0.4037483512,6.3217982318,0.6110394984,0
홍대입구역(홍대),2022,1,유통업,40.0181818204,8.2022727277,0.0681818182,88.1343863628,0.2727272727,3.6965909092,1.9411363645,16.5795454563,1.5823255822,1.1481395358,2.3085304793,0.3996174097,48.1173056412,6.8979189805,6e-10,9.1859535476,2.5128257969,9e-10,0
홍대입구역(홍대),2022,2,서비스업,38.6293333299,7.109333333,0.04,119.9305066602,0.2666666667,3.0181806667,0.7464000002,3.9304000001,2.7496000001,2.0383999997,2.9982237466,0.3477816406,4.4376851759,12.0433980396,1e-10,0.6221749606,4.1523652673,4e-10,0
홍대입구역(홍대),2022,2,외식업,39.3650793653,4.5330158731,0.0571428571,88.7674057137,0.1492063492,2.9280752127,1.0198407644,4.1520634923,9.3722923589,7.0475747509,5.1953812729,0.6248341175,15.2287403745,28.9411146185,1.859957143,0.454390095,12.4780499301,0.5822914287,0
홍대입구역(홍대),2022,2,유통업,39.8428571412,8.2071428581,0.0714285714,87.6243571319,0.4285714286,3.7535714289,1.8985714291,17.2499999996,2.328333334,1.685555557,2.8378130964,0.4535495012,45.3733279014,8.8463980899,1.1e-09,19.3190502595,3.4170090447,1.4e-09,0
홍대입구역(홍대),2022,3,서비스업,38.3988235331,6.6235294127,0.0352941176,115.608517655,0.2588235294,3.0701594122,0.6585882358,3.9195294131,3.8483132539,3.2397590363,3.6367352712,0.4050282122,5.3896946756,11.7564900611,0.0,0.760599909,3.870278354,0.0,0
홍대입구역(홍대),2022,3,외식업,38.7700305814,4.3293577983,0.0550458716,91.3432428147,0.128440367,2.9630400368,1.0501840492,4.0581039758,9.7048039218,7.1189542483,4.7754126423,0.6695969939,14.8917972391,30.080280795,2.0109712539,0.3931347525,12.8422000704,0.6124740061,0
홍대입구역(홍대),2022,3,유통업,39.0642857107,7.5999999999,0.0714285714,88.527452364,0.3095238095,3.7797619047,1.898571428,17.1785714286,1.7607894777,1.3081578957,3.4599431189,0.4331771438,37.1300553087,8.8872121403,4e-10,11.9712416431,3.3351202381,5e-10,0
홍대입구역(홍대),2022,4,서비스업,38.8551724169,6.7000000002,0.0344827586,115.3275517323,0.2528735632,2.7944086212,0.6434482765,3.5931034485,2.2797530882,1.6923456802,3.2804896329,0.6035466672,5.2691749881,9.0291748862,5e-10,0.9245334488,3.2687954023,4e-10,0
홍대입구역(홍대),2022,4,외식업,38.1286135697,4.1424778761,0.0530973451,93.7554820074,0.1445427729,3.0113100059,1.0584660769,4.1755162242,8.8530769232,6.3704307694,4.6498409232,0.6379466373,14.8570538287,28.2425442925,2.1139651032,0.5541336048,13.2958165636,0.6884743363,0
홍대입구역(홍대),2022,4,유통업,38.2999999967,7.0653061222,0.0612244898,85.0576122349,0.387755102,3.4161224493,1.7020408162,14.8469387746,1.7802272712,1.3599999998,3.8231594292,0.3921016129,34.5699245686,10.8416285712,0.0,16.0348611833,4.2741471426,5e-10,0
화곡역,2022,1,서비스업,43.9166666606,4.5666666679,0.0,502.7544666148,0.1666666667,11.7999999996,18.5433333322,18.8333333334,8.8944444417,2.7450000007,39.839827942,1.2983135017,50.9173510558,100.7465511005,3.1e-09,-4.3e-09,16.7601694428,1.4e-09,1
화곡역,2022,2,서비스업,44.4526315713,4.3842105283,0.0,482.5947578906,0.4736842105,11.2842105273,17.6026315793,18.1052631615,9.9936842122,3.061052633,51.7275213171,1.0307445801,49.8843034799,108.0781131642,-9e-10,-2e-10,18.3869989475,5e-10,1
화곡역,2022,3,서비스업,45.3714285891,4.071428576,0.0,448.0352571571,0.380952381,10.4000000012,15.9823809534,16.857142859,9.5500000016,2.9333333348,56.5135400007,1.1133953819,55.3213595355,98.6603728696,5e-10,1.4e-09,14.7362852438,1.6e-09,1
화곡역,2022,4,서비스업,45.3714285715,4.0714285745,0.0,448.03525715,0.380952381,10.4000000003,15.9485714294,16.8571428549,8.5361904783,2.6052380957,78.2280194776,0.8701200491,67.1926331825,94.6202692873,2.5e-09,0.4531799956,14.9804738112,1.5e-09,1
