trdar_nm,year,quarter,class_2_name,average(age),average(duration),average(is_franchise),average(business_square_size),average(is_risky),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),average(sum_weekend_sales_card),average(sum_weekend_sales_delivery)
신사역,2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
신사역,2023,1,카페,,,,,,,,,,,,,,,,,,
신사역,2023,1,양식,,,,,,,,,,,,,,,,,,
신사역,2022,4,개인 서비스업,41.8833333418,7.8833333356,0.0,104.2766667294,0.2777777778,1.0151851138,0.8750000026,19.5000000045,0.1500000015,0.1020000023,4.0020727833,0.1758672223,83.7105962359,4.6867500125,9e-10,33.5168394524,1.0196666703,1.5e-09
신사역,2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
신사역,2022,3,한식,46.8333333372,5.550000001,0.0833333333,152.6500000291,0.1111111111,3.3500000006,2.2433333347,5.2166666682,8.7019444459,5.7152777786,4.4908908902,0.7083062788,18.8752956426,42.9455083363,1.3824694451,1.8064954997,8.9068833332,0.2530888893
신사역,2022,2,건강/의료 서비스업,43.8666666652,4.7999999999,0.0,484.97583332,0.3611111111,14.442916667,15.0800000004,25.7916666674,2.8586111097,1.8574999985,47.4733247231,1.2105066387,112.3518248042,168.9824728019,-1e-10,3.4402777804,23.3205403043,3e-10
신사역,2022,2,개인 서비스업,41.7399999997,8.0400000009,0.0,110.078666648,0.5333333333,1.0733333345,1.05,23.3333333315,0.184999997,0.141666669,5.7457052627,0.2395305998,21.1109782606,4.5501599955,6e-10,57.1066293274,1.8480000012,2.2e-09
신사역,2022,1,전문유통,47.3157894797,8.4736842153,0.0,82.9224210363,0.0526315789,2.702368421,0.8947368432,4.1645263178,0.3773684238,0.2794736879,11.7089777369,0.5050658963,72.3364808447,8.6725165784,2e-10,78.7073824738,0.3584105298,2e-10
신사역,2022,1,한식,45.2799999966,6.2499999998,0.1,154.0669999861,0.2,3.2800000002,2.3750000005,5.3000000005,4.4846666669,3.2013333335,3.7245898656,0.4846094006,14.4357633687,26.0107516588,0.8533166679,2.3908471382,5.646779999,0.2105500003
신사역,2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
신사역,2022,1,일식,,,,,,,,,,,,,,,,,,
신사역,2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
신사역,2022,1,양식,,,,,,,,,,,,,,,,,,
신사역,2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
신사역,2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신사역,2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
신사역,2022,1,건강/의료 서비스업,44.1121212152,5.0242424249,0.0,501.9906060581,0.303030303,15.058939394,16.080909091,26.1666666673,3.0993939402,1.9412121219,48.5285968467,1.3210596979,100.8840921727,207.2993422591,-1e-10,0.1515151486,32.9201772696,8e-10
신사역,2022,1,개인 서비스업,42.640000002,7.880000002,0.0,124.2733333282,0.4,1.1700000011,2.0793333347,23.4666666677,0.130000005,0.1035714327,7.2851618006,0.1597675985,50.4958527322,3.9867333365,4.3e-09,79.1774259931,0.9876666709,3.2e-09
신사역,2022,3,전문유통,48.3571428633,9.0142857147,0.0,91.3611429135,0.3333333333,2.7575000035,0.9642857154,4.256000003,0.362857147,0.2771428604,12.9266580988,0.4327870012,87.0045971937,7.7150338313,-2.1e-09,79.861611758,0.9048428629,-5e-10
신사역,2022,1,술집,43.5799999984,5.9199999994,0.2,94.0690000079,0.0666666667,3.5565000007,0.9723333345,4.6499999998,3.4733333326,2.7683333342,3.3212106318,0.9258559674,12.8323160316,19.6943837001,4.397313333,0.0036666665,4.3412593331,1.5308733327
신사역,2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신사역,2022,1,카페,,,,,,,,,,,,,,,,,,
신사역,2022,2,술집,43.5800000035,5.920000001,0.2,94.0690000019,0.1,3.5564999999,0.9750000015,4.6500000004,6.4866666689,5.2976666694,3.6160502009,0.6320634,16.0471406304,34.9327000033,2.6273566658,0.3529999975,8.1770453359,0.907336667
신사역,2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
신사역,2022,3,카페,,,,,,,,,,,,,,,,,,
신사역,2022,3,일식,,,,,,,,,,,,,,,,,,
신사역,2022,3,양식,,,,,,,,,,,,,,,,,,
신사역,2022,3,술집,42.7676470616,5.641176472,0.1764705882,92.2438529255,0.0882352941,3.1233823536,0.6838235294,4.3823529416,5.3373529427,4.3467647062,4.1663608549,1.3389485008,19.0485194092,30.8737530873,3.2934911776,0.4320588231,7.0244072059,1.1062294137
신사역,2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신사역,2022,3,건강/의료 서비스업,43.8666666614,4.8000000002,0.0,453.4508333062,0.3055555556,16.8595833336,15.6016666668,25.9583333337,2.7972222215,1.8333333329,52.3105567485,0.6734062223,99.1003146361,178.3252524366,1.8e-09,3.9736111067,22.0117911106,6e-10
신사역,2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
신사역,2022,2,전문유통,48.3571428542,9.0142857154,0.0,91.361142897,0.2857142857,2.7575000015,0.9642857167,4.2560000021,0.4000000018,0.3004761911,13.1016374299,0.5014741456,68.3452074357,7.5205372047,3.5e-09,83.1236553787,0.7481585753,1.8e-09
신사역,2022,2,한식,46.1999999975,6.009375,0.09375,148.6253124926,0.03125,3.1625000004,2.2265625,5.0062499986,7.6643749991,5.3634374998,4.0459063113,0.6843199693,19.4731445585,41.6099485023,1.5172156254,1.6761404025,8.9388515638,0.2936937505
신사역,2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
신사역,2022,2,카페,,,,,,,,,,,,,,,,,,
신사역,2022,2,일식,,,,,,,,,,,,,,,,,,
신사역,2022,2,양식,,,,,,,,,,,,,,,,,,
신사역,2022,3,개인 서비스업,41.8411764786,7.9294117677,0.0,108.1870588289,0.2941176471,1.0676470619,0.92647059,20.7647058837,0.2023076939,0.1561538468,5.9132166493,0.1518321796,16.8494502378,4.5855294212,1.4e-09,26.8759442983,1.5995294165,4.7e-09
신사역,2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,개인 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,전문유통,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,한식,43.225000011,4.410714288,0.0,76.413032186,0.1071428571,2.8857142879,0.9278571452,3.4464285738,7.9260714329,5.7889285733,3.3718095045,0.6508418571,20.3008553641,49.8941123316,0.7244857157,-5e-10,10.4950469667,0.0875392871
신용산역(용산역),2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,일식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,양식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,술집,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,카페,40.2909091031,3.7318181835,0.0,42.0500000255,0.2727272727,1.2431818202,0.2990909111,2.5227272752,8.7695238143,5.0866666705,2.4354896392,0.8108319569,6.0617205524,11.7408412419,0.8952181824,3.2e-09,3.9223477311,0.3559999993
신용산역(용산역),2023,1,술집,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,한식,43.525000049,4.8250000088,0.0,61.1872876157,0.125,2.2125000068,1.0000000023,2.5625000052,5.3925000089,3.9950000059,3.4546817579,0.8103382541,17.6593396579,37.3198500283,0.4981875033,1.61e-08,7.9077250096,0.0893375043
신용산역(용산역),2023,1,일식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,전문유통,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,카페,40.1874999667,3.5374999958,0.0,54.9537498051,0.375,1.8999999984,0.4574999995,4.0624999951,10.372499994,6.6674999984,2.863963254,0.5979595,5.5463624771,13.2803462241,2.1726374933,7.3e-09,3.412674992,0.745350001
신용산역(용산역),2023,2,일식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,양식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,술집,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,양식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,2,개인 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,전문유통,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,한식,43.6444444502,4.511111112,0.0,77.2020333723,0.1111111111,2.8555555572,1.0829629654,3.3888888928,7.4518518527,5.5407407424,2.0638364857,0.5938711131,18.8124820832,47.5581674175,0.6030370363,4.1e-09,9.6087962982,0.0943629637
신용산역(용산역),2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
신용산역(용산역),2023,1,카페,40.6142857058,3.785714286,0.0,44.3099999897,0.1428571429,1.3714285734,0.5228571433,2.73809524,9.5023809531,6.1928571442,1.6597349996,0.7227007615,5.1864117536,14.1054157049,1.455890476,-4.6e-09,5.2462571401,0.548690477
신용산역(용산역),2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,4,개인 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,한식,42.4370370287,4.1111111114,0.0,75.778329614,0.1111111111,2.988888889,0.8855555565,3.6481481469,8.2962962953,5.96,5.3082700035,0.5961899269,21.8868908108,46.4433070749,0.8660703711,8e-10,8.9713592607,0.1247740751
신용산역(용산역),2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,2,개인 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,전문유통,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,한식,45.5999999908,4.5842105282,0.0,82.9570999484,0.0526315789,2.9999999991,1.0305263148,3.3684210509,6.244210526,4.1747368416,2.9773706814,0.4195829503,16.7765251947,32.9973894642,3.1e-09,-4.2e-09,6.2061368421,5e-10
신용산역(용산역),2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,전문유통,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,일식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,술집,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,개인 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,양식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,1,카페,39.7249999974,3.6375000012,0.0,41.4489124979,0.0416666667,1.2687500013,0.3845833343,2.5625000005,8.7286363659,4.8022727285,2.9509540015,0.8248540433,3.1956325818,8.865587928,0.8941000002,-1.7e-09,1.915246253,0.3265791672
신용산역(용산역),2022,2,술집,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,카페,39.7249999964,3.6375000006,0.0,41.4489124951,0.1666666667,1.2687500021,0.3333333338,2.5625000019,8.7691304361,4.6617391319,2.8841205007,1.2044320846,4.2170880392,11.5552397479,0.541391667,2e-09,2.8579179172,0.1975375005
신용산역(용산역),2022,3,일식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,양식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,술집,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,개인 서비스업,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,2,전문유통,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,2,한식,43.0749999983,4.1875000007,0.0,77.5610375129,0.125,2.9750000015,0.947500003,3.6249999995,8.9637499976,6.7591666664,3.086054504,2.0391230423,23.0368523381,51.8119833498,1.06485,3.4e-09,10.0232166684,0.1966333339
신용산역(용산역),2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,2,카페,37.2636363609,3.4772727291,0.0,41.3169954039,0.2727272727,1.3840909081,0.2986363635,2.7954545455,9.6290476186,5.59952381,2.8582661328,1.4100069097,5.4137314929,12.3603202163,0.7669909092,-2.8e-09,3.6491963622,0.2662227281
신용산역(용산역),2022,2,일식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,2,양식,,,,,,,,,,,,,,,,,,
신용산역(용산역),2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,전문유통,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,교육서비스업,41.6833333417,6.0000000022,0.0,146.173333325,0.2222222222,1.8821666682,1e-09,2.166666669,0.2622222284,0.0750000039,1.2539161087,0.0494206681,1.4066472261,9.5161455749,4.9e-09,-1.5e-09,1.2859055586,2.3e-09
신정2동주민센터,2023,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,개인 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,한식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,술집,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,카페,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,일식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,양식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,술집,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,교육서비스업,41.2285714447,5.8000000045,0.0,157.8728572133,0.4285714286,2.0132857177,0.0242857173,2.571428573,0.5485714325,0.163333337,2.9632390963,0.1522167155,1.9652983337,7.4526533586,4.7e-09,-1.25e-08,1.105700959,7e-10
신정2동주민센터,2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,양식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,카페,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,전문유통,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,한식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,카페,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,일식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,양식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,술집,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,교육서비스업,41.6833333923,6.0000000094,0.0,146.1733334273,0.3333333333,1.8821666694,5e-09,2.1666666674,0.2449999946,0.0766666666,1.7216421728,0.0599080066,4.4660776915,9.1711999882,4.1e-09,3.14e-08,2.8089166657,4e-09
신정2동주민센터,2023,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,2,개인 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,전문유통,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,한식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
신정2동주민센터,2023,1,일식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,4,개인 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,전문유통,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,한식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,교육서비스업,42.612500004,5.9000000021,0.0,151.9612500226,0.2083333333,1.9616250001,0.0212500012,2.500000003,0.5934782617,0.2126086975,3.1512319166,0.1882384167,1.7950970447,7.6767312579,2e-10,5.3e-09,1.5896333345,2.1e-09
신정2동주민센터,2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,개인 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,전문유통,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,한식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,카페,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,일식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,술집,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,교육서비스업,42.9210526277,6.252631578,0.0,151.6373684073,0.0526315789,2.0173157908,0.0268421056,2.6315789462,0.46888889,0.1511111123,2.8007628926,0.2250437375,1.8180385854,9.6916871,1.2e-09,4e-10,2.0768810523,1.9e-09
신정2동주민센터,2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,개인 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,양식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,양식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,술집,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,카페,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,일식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,양식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,술집,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,교육서비스업,42.1913043434,5.869565219,0.0,153.7604347426,0.3043478261,1.9773478279,0.0221739136,2.5217391307,0.5217391327,0.174347827,2.6816242133,0.1947759571,1.7838211699,8.6776126029,2.7e-09,-4.6e-09,1.5455434774,1.7e-09
신정2동주민센터,2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,개인 서비스업,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,전문유통,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,한식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,카페,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,2,일식,,,,,,,,,,,,,,,,,,
신정2동주민센터,2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,1,술집,39.1848484904,5.1772727282,0.0151515152,79.4978788047,0.1666666667,1.8705371978,0.3560606066,3.2787878801,4.0070967758,3.1980645175,1.8804971971,0.5138044398,6.5541301666,18.3883578023,0.1321909101,0.0699999998,6.4070368334,0.0402893943
"신촌역(신촌역, 신촌로터리)",2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,1,건강/의료 서비스업,44.9777777815,6.1777777771,0.0,390.3466666607,0.2592592593,8.3215666667,11.9319230774,11.8888888893,7.6022222231,3.5818518519,23.9571307435,1.2777618895,44.254341487,93.5123674086,3e-10,0.1000000013,12.5260837032,5e-10
"신촌역(신촌역, 신촌로터리)",2023,1,개인 서비스업,40.019999995,4.2919999998,0.0,115.6922399973,0.32,2.7516000011,0.2496000008,2.5744000016,3.8972727276,1.3795454543,1.8216746003,0.3384237208,3.2915642893,8.5518660097,-5e-10,6.7e-09,2.9789667987,-9e-10
"신촌역(신촌역, 신촌로터리)",2022,4,전문유통,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2022,4,한식,43.9149999989,5.5825000006,0.075,113.2767499928,0.2,2.7478000004,0.8164999997,4.7125000007,7.1009999998,5.1587500003,4.5379278253,0.8158891754,11.8649676705,25.7867893673,2.4701974996,-1.1e-09,8.494400624,0.9066625001
"신촌역(신촌역, 신촌로터리)",2022,4,양식,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2022,4,카페,42.3312500016,5.1125000014,0.1875,78.5966250123,0.1875,2.5437500012,0.4525000023,4.8125000013,20.1125000014,7.8258333356,4.5622531851,0.4928698152,6.7465106291,9.8281987547,0.7174750028,-6.1e-09,3.0641425026,0.2765500026
"신촌역(신촌역, 신촌로터리)",2022,4,일식,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2022,4,술집,38.9608695691,5.2217391314,0.0434782609,78.8400000071,0.2463768116,1.8658893483,0.3440579717,3.2956521745,4.1369841279,3.2555555564,3.1935979567,0.4516027829,7.7194901895,17.7041790876,0.1654159423,0.4016318858,6.8452255228,0.0592985512
"신촌역(신촌역, 신촌로터리)",2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,1,양식,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,2,전문유통,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,1,카페,42.3312499942,5.1125,0.1875,78.5966249704,0.1875,2.5437500012,0.6243750013,4.8124999987,18.1141666701,7.6725000022,1.9079970028,0.5194366892,6.2887604389,9.1707999965,0.5411250045,-4.1e-09,2.7896656294,0.2142687522
"신촌역(신촌역, 신촌로터리)",2022,4,건강/의료 서비스업,45.1730769185,6.1346153842,0.0,401.2126922886,0.1153846154,8.5608576914,10.9138461542,12.230769231,7.9192307687,3.6053846154,37.0538295372,1.3491231168,46.1843476879,83.5512919562,5e-10,2.3e-09,11.1545723076,8e-10
"신촌역(신촌역, 신촌로터리)",2023,2,한식,45.0400000103,5.8800000039,0.1333333333,110.8440000568,0.2,2.6909333354,0.8006666686,5.1666666704,7.5620000062,5.1900000032,3.8013050714,0.4914177345,10.2858254195,24.2373628208,2.1097333306,3.4e-09,8.8114966671,0.9005400005
"신촌역(신촌역, 신촌로터리)",2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,2,카페,42.8600000308,5.2400000124,0.2,79.0364000496,0.2,2.6000000006,0.6660000065,4.8000000031,22.5880000045,8.7600000002,2.5872116232,0.7733108051,6.4258230439,12.8158700172,0.3371600133,6.3e-09,4.7403600081,0.1381200043
"신촌역(신촌역, 신촌로터리)",2023,2,일식,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,2,양식,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,2,술집,39.1899999967,5.1600000007,0.05,80.9150000119,0.15,1.875772751,0.4210000016,3.3250000024,4.5568421009,3.6094736816,3.1134090998,0.9647773516,7.6301565481,20.2768220851,0.114049999,0.2695000062,8.8605399977,0.0458200002
"신촌역(신촌역, 신촌로터리)",2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,2,건강/의료 서비스업,44.9777777911,6.1777777838,0.0,390.3466667235,0.0,8.3215666707,11.8055555577,11.8888888983,7.7555555644,3.5555555594,32.7556176703,1.9418791159,42.8730867798,92.0577261224,1.24e-08,-9.6e-09,14.2855522242,5e-09
"신촌역(신촌역, 신촌로터리)",2023,2,개인 서비스업,40.274999978,4.3874999987,0.0,110.9052499917,0.25,2.6162500003,0.2600000019,2.5150000034,3.7342857091,1.2657142847,3.9435321177,0.2507576275,2.8485596423,9.1647037125,2.1e-09,2.33e-08,3.9049625029,1.5e-09
"신촌역(신촌역, 신촌로터리)",2023,1,전문유통,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,1,한식,44.5162790692,5.5441860468,0.0930232558,112.9297674286,0.0930232558,2.7853953493,0.8379069764,4.941860465,6.4888372103,4.5969767443,2.214926673,0.6382794657,12.2352080443,23.2617516205,2.2206720941,3.3e-09,6.9528534869,0.7543441866
"신촌역(신촌역, 신촌로터리)",2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2023,1,일식,,,,,,,,,,,,,,,,,,
"신촌역(신촌역, 신촌로터리)",2022,4,개인 서비스업,40.0307692339,4.2576923082,0.0,128.0286923151,0.4230769231,3.0823076931,0.221538464,2.7446153845,5.7365217402,1.8569565248,3.337742692,0.3653976158,4.2985809986,9.4513265467,-1.6e-09,0.0038461543,3.5092676947,-6e-10
